"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature"
16, 9.296900033950000e-01, -9.774221272349531e-03, 1.284333743645674e+00, 3.183859529113167e+02, 4.232322582535602e+01, 3.110783166199359e+05, 1.083668308008619e+05, 2.939333232222127e+02
17, 9.214000105860000e-01, -1.087086069705918e-02, 1.278255882562368e+00, 3.197487298417349e+02, 4.207165096698322e+01, 3.098086145733385e+05, 1.076498224540225e+05, 2.933768648104688e+02
18, 9.126999974250000e-01, -1.200973104171110e-02, 1.272324482907998e+00, 3.210421514363140e+02, 4.179108557586456e+01, 3.085684597037528e+05, 1.069513104834785e+05, 2.928320254737391e+02
19, 9.035800099370001e-01, -1.319055953446835e-02, 1.266519960845473e+00, 3.222677569125105e+02, 4.148381919871708e+01, 3.073530887866788e+05, 1.062691864882584e+05, 2.922978779606590e+02
20, 8.940600156780000e-01, -1.440916392228702e-02, 1.260849889938275e+00, 3.234375099322796e+02, 4.115184423686660e+01, 3.061653345824066e+05, 1.056036511593919e+05, 2.917735330736357e+02
21, 8.841500282290000e-01, -1.566269158090452e-02, 1.255288443041787e+00, 3.245523184308555e+02, 4.079620506961727e+01, 3.049993030797181e+05, 1.049520795778863e+05, 2.912580001382967e+02
22, 8.738499879840000e-01, -1.694956337677533e-02, 1.249817876879138e+00, 3.256122966962612e+02, 4.041807703630503e+01, 3.038507181598121e+05, 1.043126590306094e+05, 2.907506063384907e+02
23, 8.631799817090000e-01, -1.826569132102762e-02, 1.244450746224633e+00, 3.266313738670123e+02, 4.001995010082963e+01, 3.027236511340328e+05, 1.036858547056395e+05, 2.902499441542112e+02
24, 8.521599769590000e-01, -1.960709133914372e-02, 1.239151735992976e+00, 3.276043480499567e+02, 3.960122603944682e+01, 3.016094037828267e+05, 1.030683729949836e+05, 2.897552250122490e+02
25, 8.407700061800000e-01, -2.097463226217677e-02, 1.233909911376049e+00, 3.285416847469243e+02, 3.916456076808210e+01, 3.005064911443357e+05, 1.024584320860550e+05, 2.892641403967874e+02
26, 8.290500044819999e-01, -2.236196298315981e-02, 1.228715369661955e+00, 3.294411073965737e+02, 3.870923798590392e+01, 2.994123200157203e+05, 1.018551905577525e+05, 2.887767471863127e+02
27, 8.170099854470000e-01, -2.376642068849115e-02, 1.223574922973544e+00, 3.303068072075069e+02, 3.823604505066329e+01, 2.983288881271748e+05, 1.012591708054551e+05, 2.882930311594775e+02
28, 8.046399950980000e-01, -2.518763605296113e-02, 1.218477530329736e+00, 3.311388389421584e+02, 3.774532992158478e+01, 2.972534852119623e+05, 1.006691923704388e+05, 2.878123363166964e+02
29, 7.919700145720000e-01, -2.662062628442961e-02, 1.213416544430610e+00, 3.319402849153254e+02, 3.723662964952590e+01, 2.961847727133596e+05, 1.000843593714527e+05, 2.873337539683503e+02
30, 7.790099978450000e-01, -2.806276676215449e-02, 1.208385346083941e+00, 3.327180354402576e+02, 3.671094728968416e+01, 2.951218532618204e+05, 9.950350072873943e+04, 2.868555491674391e+02
31, 7.657799720760000e-01, -2.951033727360171e-02, 1.203368517930954e+00, 3.334693279975185e+02, 3.616703021014215e+01, 2.940611298308917e+05, 9.892530115470711e+04, 2.863776235755575e+02
32, 7.522799968720000e-01, -3.096181144522562e-02, 1.198331290934773e+00, 3.341935842503244e+02, 3.560409974556288e+01, 2.929947674578713e+05, 9.834619134703916e+04, 2.858979169878902e+02
33, 7.385200262070000e-01, -3.241453277608040e-02, 1.193269439496485e+00, 3.348996366395339e+02, 3.502217441640578e+01, 2.919224330663697e+05, 9.776499716394312e+04, 2.854139651875976e+02
34, 7.245299816130000e-01, -3.386376679305321e-02, 1.188188193489567e+00, 3.355875867471755e+02, 3.441990496183858e+01, 2.908453487652579e+05, 9.718229216475782e+04, 2.849261113173357e+02
35, 7.103199958800001e-01, -3.530689307158652e-02, 1.183067283422852e+00, 3.362497321362241e+02, 3.379514021529126e+01, 2.897583670537609e+05, 9.659658456645612e+04, 2.844347616704216e+02
36, 6.958900094030001e-01, -3.674225211597043e-02, 1.177937446459072e+00, 3.369016584334342e+02, 3.314821114238517e+01, 2.886695932781816e+05, 9.600983778818497e+04, 2.839382184661969e+02
37, 6.812700033190000e-01, -3.816515293304169e-02, 1.172744324732901e+00, 3.375248703906497e+02, 3.247499393133352e+01, 2.875653967122770e+05, 9.541785004709208e+04, 2.834370584524833e+02
38, 6.664699912070000e-01, -3.957289370556494e-02, 1.167501603382208e+00, 3.381342169561545e+02, 3.177530015347133e+01, 2.864500565662171e+05, 9.482083462327611e+04, 2.829284584709711e+02
39, 6.514999866490000e-01, -4.096270419333766e-02, 1.162186449595038e+00, 3.387269707317857e+02, 3.104671511265837e+01, 2.853182982124260e+05, 9.421659682546587e+04, 2.824112225953698e+02
40, 6.363800168040000e-01, -4.233084266562091e-02, 1.156785012846359e+00, 3.392996172119942e+02, 3.028669012194250e+01, 2.841667893144074e+05, 9.360395340604387e+04, 2.818849464133197e+02
41, 6.211299896240000e-01, -4.367359094194759e-02, 1.151298995170232e+00, 3.398597710605935e+02, 2.949342039275725e+01, 2.829965463986669e+05, 9.298240603430672e+04, 2.813474605685691e+02
42, 6.057599782940000e-01, -4.498807223669178e-02, 1.145700235963368e+00, 3.403978724473308e+02, 2.866345251802104e+01, 2.818006389546765e+05, 9.234977796233846e+04, 2.807987682340089e+02
43, 5.902799963950000e-01, -4.627132533375768e-02, 1.140001578662709e+00, 3.409227736921391e+02, 2.779485097968441e+01, 2.805826851321761e+05, 9.170663030878833e+04, 2.802370989589423e+02
44, 5.747100114820000e-01, -4.751950934859488e-02, 1.134185346354917e+00, 3.414246763144046e+02, 2.688356782691999e+01, 2.793379746305490e+05, 9.105187981079427e+04, 2.796631402095125e+02
45, 5.590599775310000e-01, -4.872955796694115e-02, 1.128267306776805e+00, 3.419103925173988e+02, 2.592782633182252e+01, 2.780706123714868e+05, 9.038655823419741e+04, 2.790758080055836e+02
46, 5.433599948880000e-01, -4.989683951066199e-02, 1.122219514076684e+00, 3.423692661102228e+02, 2.492306094638329e+01, 2.767736643626937e+05, 8.970860595504935e+04, 2.784752720696266e+02
47, 5.276100039480000e-01, -5.101897737545535e-02, 1.116074691307107e+00, 3.428065491634683e+02, 2.386754915075353e+01, 2.754548407723142e+05, 8.902098875378828e+04, 2.778622185920559e+02
48, 5.118399858470000e-01, -5.209138375948307e-02, 1.109880624416218e+00, 3.432114887278494e+02, 2.275626700166011e+01, 2.741238771361331e+05, 8.832978527248028e+04, 2.772434216653209e+02
49, 4.960500001910000e-01, -5.311153541819326e-02, 1.103740641904662e+00, 3.435993380750226e+02, 2.158813128249144e+01, 2.728046562634158e+05, 8.764461539895745e+04, 2.766231678435115e+02
50, 4.802699983120000e-01, -5.407492053959814e-02, 1.097540968388244e+00, 3.439635692347131e+02, 2.035845780918524e+01, 2.714712312574580e+05, 8.695369121817980e+04, 2.759927206856253e+02
51, 4.645099937920000e-01, -5.497835513414191e-02, 1.090754730703950e+00, 3.443006870644273e+02, 1.906431878091681e+01, 2.700078963188878e+05, 8.620056477911865e+04, 2.753045260754700e+02
52, 4.487800002100000e-01, -5.581859897363720e-02, 1.082922373054062e+00, 3.445800786327034e+02, 1.770134436793459e+01, 2.683114088522313e+05, 8.533798885277141e+04, 2.745209054909421e+02
53, 4.331099987030000e-01, -5.659141825851464e-02, 1.075226312261662e+00, 3.447856883711082e+02, 1.626489761377964e+01, 2.666398787231396e+05, 8.449471595376761e+04, 2.737537090026939e+02
54, 4.174999892710000e-01, -5.729416860686566e-02, 1.070507542964817e+00, 3.449292634358115e+02, 1.475285288861767e+01, 2.656158433896409e+05, 8.397767718133533e+04, 2.732778746830317e+02
55, 4.019699990750000e-01, -5.792324246601335e-02, 1.070829356495333e+00, 3.450835955323902e+02, 1.316471820180858e+01, 2.656954912545772e+05, 8.400462004681049e+04, 2.732833975932981e+02
56, 3.865399956700000e-01, -5.847520956655861e-02, 1.073038927455761e+00, 3.452649437511563e+02, 1.149720103139224e+01, 2.661915162185480e+05, 8.423322575602152e+04, 2.734628277781004e+02
57, 3.712300062180000e-01, -5.894684318665333e-02, 1.066417654074139e+00, 3.454428943728999e+02, 9.744625931433381e+00, 2.647586819483616e+05, 8.350591577135317e+04, 2.727848598587145e+02
58, 3.560400009160000e-01, -5.933561549045978e-02, 1.039607384589587e+00, 3.453721646285715e+02, 7.898636376274992e+00, 2.589051070437330e+05, 8.060254439031646e+04, 2.700907687670959e+02
59, 3.409900069240000e-01, -5.963847719943702e-02, 9.981662285356248e-01, 3.446608457031693e+02, 5.952364556643021e+00, 2.498431350489663e+05, 7.612828797613192e+04, 2.656889768844842e+02
60, 3.261100053790000e-01, -5.985254444802346e-02, 9.677109858567295e-01, 3.437240509111153e+02, 3.916525750596652e+00, 2.431744407164369e+05, 7.284893905817607e+04, 2.622454157915019e+02
61, 3.113999962810000e-01, -5.997565198183213e-02, 9.569564233114599e-01, 3.431694800221008e+02, 1.795021199767746e+00, 2.408032224367060e+05, 7.170814855346666e+04, 2.610397789104552e+02
62, 2.968699932100000e-01, -6.000550062925582e-02, 9.579717039161884e-01, 3.431259162104224e+02, -4.234959713596696e-01, 2.410169697507721e+05, 7.182661016796523e+04, 2.611939026865271e+02
63, 2.825500071050000e-01, -5.994005483718394e-02, 9.623726924233367e-01, 3.432560863273329e+02, -2.752048810535281e+00, 2.419775268502579e+05, 7.230313499277676e+04, 2.617243815820792e+02
64, 2.684499919410000e-01, -5.977765596976551e-02, 9.667071602535535e-01, 3.434544286592864e+02, -5.198244030037119e+00, 2.429327204498060e+05, 7.276280735077737e+04, 2.622073472012225e+02
65, 2.545700073240000e-01, -5.951657836311273e-02, 9.706738580754152e-01, 3.436208424430804e+02, -7.766735282063697e+00, 2.438081588668441e+05, 7.318231636753470e+04, 2.626413871598511e+02
66, 2.409400045870000e-01, -5.915585896897953e-02, 9.750039980946021e-01, 3.437891043459459e+02, -1.046660151870454e+01, 2.447651229263078e+05, 7.363937985521212e+04, 2.631080108355985e+02
67, 2.275699973110000e-01, -5.869456802648413e-02, 9.799125130864008e-01, 3.439270227684639e+02, -1.330344205943854e+01, 2.458467941928417e+05, 7.416048197160622e+04, 2.636425997248860e+02
68, 2.144699990750000e-01, -5.813197420944613e-02, 9.853244519302746e-01, 3.440398407506373e+02, -1.628525114030555e+01, 2.470381986699406e+05, 7.473618121845437e+04, 2.642299167222877e+02
69, 2.016600072380000e-01, -5.746811193675738e-02, 9.910504107771054e-01, 3.441016899719791e+02, -1.942206919210062e+01, 2.482964588684190e+05, 7.534741345923168e+04, 2.648518115469510e+02
70, 1.891400069000000e-01, -5.670228146432130e-02, 9.971459802197470e-01, 3.441198769635262e+02, -2.272299664439561e+01, 2.496351554518942e+05, 7.599901454336294e+04, 2.655091934401466e+02
71, 1.769299954180000e-01, -5.583513598033686e-02, 1.003892314877715e+00, 3.440886829865009e+02, -2.620197782218272e+01, 2.511152182545203e+05, 7.672171694129099e+04, 2.662327811702737e+02
72, 1.650400012730000e-01, -5.486709202536137e-02, 1.011573791655080e+00, 3.439987206647395e+02, -2.987029994969935e+01, 2.527984840971742e+05, 7.754674760520969e+04, 2.670523254853917e+02
73, 1.534900069240000e-01, -5.379977779145956e-02, 1.020150979801724e+00, 3.438159758007794e+02, -3.374167710865158e+01, 2.546742152852998e+05, 7.847159537011202e+04, 2.679651873647136e+02
74, 1.422899961470000e-01, -5.263443049277360e-02, 1.029392177660569e+00, 3.435188856205788e+02, -3.783281728418542e+01, 2.566918148098322e+05, 7.947146957292806e+04, 2.689432975819249e+02
75, 1.314399987460000e-01, -5.137133628795417e-02, 1.039105930856868e+00, 3.430682677567213e+02, -4.216094808924999e+01, 2.588073651261940e+05, 8.052752694304132e+04, 2.699696126914172e+02
76, 1.209499984980000e-01, -5.001187382363489e-02, 1.049401031732939e+00, 3.424713598275018e+02, -4.674946210839069e+01, 2.610471767426178e+05, 8.164928292329953e+04, 2.710448958950349e+02
77, 1.108499988910000e-01, -4.856066993422563e-02, 1.060470690522051e+00, 3.416895936671970e+02, -5.162783231731857e+01, 2.634518449481764e+05, 8.285918928253994e+04, 2.721901187808821e+02
78, 1.011300012470000e-01, -4.701715290498424e-02, 1.072385622654943e+00, 3.406504949551750e+02, -5.681194339806294e+01, 2.660324057662730e+05, 8.416903174530143e+04, 2.734208906809780e+02
79, 9.181000292300000e-02, -4.538527151431038e-02, 1.085179451992780e+00, 3.393067853779186e+02, -6.233775318049019e+01, 2.687950839960937e+05, 8.558339599420820e+04, 2.747377258751444e+02
80, 8.290000259900000e-02, -4.366791468532204e-02, 1.098947158881053e+00, 3.376278288712367e+02, -6.824668203152874e+01, 2.717620083546973e+05, 8.711137922175521e+04, 2.761394303777070e+02
81, 7.440000027400000e-02, -4.186607976498817e-02, 1.113731430431038e+00, 3.355171637443506e+02, -7.457037474586146e+01, 2.749388032237322e+05, 8.876169814883287e+04, 2.776358037038880e+02
82, 6.633000075800000e-02, -3.998513962421356e-02, 1.129680361007104e+00, 3.328957684793171e+02, -8.136368738277199e+01, 2.783564915823753e+05, 9.055093797452044e+04, 2.792336285176282e+02
83, 5.869000032500000e-02, -3.802635805630503e-02, 1.146916868503675e+00, 3.296363080912268e+02, -8.866751733516945e+01, 2.820384876358323e+05, 9.249621980418295e+04, 2.809456998120310e+02
84, 5.149000138000000e-02, -3.599337852580232e-02, 1.165621695613586e+00, 3.255727366740055e+02, -9.652962435662648e+01, 2.860199502834352e+05, 9.462187357850380e+04, 2.827901420839243e+02
85, 4.473999887700000e-02, -3.389028465845557e-02, 1.186139880036777e+00, 3.204906223974001e+02, -1.049944970303664e+02, 2.903706384015011e+05, 9.697040199514307e+04, 2.847958348485325e+02
86, 3.844000026600000e-02, -3.171811260404538e-02, 1.208772379456537e+00, 3.141119889336555e+02, -1.140836020420237e+02, 2.951499855205921e+05, 9.958150946705640e+04, 2.869885186694240e+02
87, 3.260000050100000e-02, -2.948109446637338e-02, 1.233854958591679e+00, 3.061040429070869e+02, -1.238042248531499e+02, 3.004246156646676e+05, 1.024972388955491e+05, 2.893865890790578e+02
88, 2.723000012300000e-02, -2.718419978786347e-02, 1.261797514887279e+00, 2.959602782997960e+02, -1.340974133172727e+02, 3.062716719270563e+05, 1.057746680545336e+05, 2.920265573531348e+02
89, 2.232000045500000e-02, -2.482329437156798e-02, 1.293147521300080e+00, 2.830633150340961e+02, -1.447338518427911e+02, 3.127974237411654e+05, 1.094869203261242e+05, 2.949473602377174e+02
90, 1.789999939500000e-02, -2.241364555514381e-02, 1.328405926167215e+00, 2.665710577717961e+02, -1.553680906580973e+02, 3.200942793213667e+05, 1.137048379343155e+05, 2.981799821839318e+02
91, 1.394999958600000e-02, -1.994492353858276e-02, 1.368213570173717e+00, 2.455410175508196e+02, -1.651679288249592e+02, 3.282864271956236e+05, 1.185138155106353e+05, 3.017487169237273e+02
92, 1.049000024800000e-02, -1.742916196961543e-02, 1.412709365815102e+00, 2.187491507910093e+02, -1.727320210749096e+02, 3.373807200046249e+05, 1.239539122628193e+05, 3.056594022899466e+02
93, 7.519999985000000e-03, -1.486756313872443e-02, 1.461485478313052e+00, 1.852925236079163e+02, -1.757328941628483e+02, 3.472798861200680e+05, 1.299874224751037e+05, 3.098397781724417e+02
94, 5.040000193000000e-03, -1.226032473458219e-02, 1.513075301456325e+00, 1.448220492198807e+02, -1.704810960555062e+02, 3.576640024763652e+05, 1.364516234833629e+05, 3.141582798747209e+02
95, 3.049999941000000e-03, -9.605565346412577e-03, 1.565552440116399e+00, 9.913899907555920e+01, -1.522064759471105e+02, 3.681915650070289e+05, 1.430614554837724e+05, 3.183357142273167e+02
96, 1.560000004000000e-03, -6.917517506923035e-03, 1.609144541678650e+00, 5.370725553168995e+01, -1.171715724095683e+02, 3.768235037283333e+05, 1.486644972832445e+05, 3.218418792851944e+02
97, 5.600000150000000e-04, -4.173159738460802e-03, 1.647738152237667e+00, 1.697647433593279e+01, -6.272270119405505e+01, 3.847182997845435e+05, 1.533748188322319e+05, 3.242621145356464e+02
98, 5.999999800000000e-05, -1.375329724321098e-03, 1.653141465897388e+00, -3.678188672811438e-01, 2.739130882377573e+00, 3.856205018813962e+05, 1.542472766781380e+05, 3.250407645823092e+02
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.635867788205153e+00, -1.129248486023877e-03, 4.960091198751358e+01, 3.818164506876580e+05, 1.524257918508388e+05, 3.245940871102879e+02
100, 5.999999800000000e-05, 1.375329724321098e-03, 1.634280384930488e+00, 1.289571024578350e+01, 9.610349261738992e+01, 3.820552129392007e+05, 1.516714649121440e+05, 3.233014545171071e+02
101, 5.600000150000000e-04, 4.173159738460802e-03, 1.597409481859055e+00, 4.265622309024960e+01, 1.576051332728325e+02, 3.750110310805285e+05, 1.466666419099972e+05, 3.198493229771532e+02
102, 1.560000004000000e-03, 6.917517506923035e-03, 1.520199886728419e+00, 9.200655420472771e+01, 2.007285807045473e+02, 3.591942341788194e+05, 1.372631202257661e+05, 3.145455289690324e+02
103, 3.049999941000000e-03, 9.605565346412577e-03, 1.450081943744020e+00, 1.437033678693154e+02, 2.206245446210746e+02, 3.450797625567697e+05, 1.284702594998010e+05, 3.086316082216460e+02
104, 5.040000193000000e-03, 1.226032473458219e-02, 1.378603597938592e+00, 1.900218572345435e+02, 2.236882306196592e+02, 3.304977566949925e+05, 1.197017131639365e+05, 3.024762664390537e+02
105, 7.519999985000000e-03, 1.486756313872443e-02, 1.312833567355529e+00, 2.276078752564110e+02, 2.158641007475460e+02, 3.169338312934692e+05, 1.117826521320697e+05, 2.966163471173824e+02
106, 1.049000024800000e-02, 1.742916196961543e-02, 1.255068951646188e+00, 2.564330319728426e+02, 2.024879436848341e+02, 3.049000725670368e+05, 1.049475346798756e+05, 2.912963214934165e+02
107, 1.394999958600000e-02, 1.994492353858276e-02, 1.205395834231165e+00, 2.780131157624303e+02, 1.870108168220530e+02, 2.944640639193317e+05, 9.915865922916202e+04, 2.865703835135591e+02
108, 1.789999939500000e-02, 2.241364555514381e-02, 1.162971402816774e+00, 2.939297135559997e+02, 1.713138192168326e+02, 2.854803237498544e+05, 9.428740942076626e+04, 2.824327229778744e+02
109, 2.232000045500000e-02, 2.482329437156798e-02, 1.126589887587484e+00, 3.056733939118531e+02, 1.562947022217897e+02, 2.777223606073206e+05, 9.016486903387638e+04, 2.788058312773853e+02
110, 2.723000012300000e-02, 2.718419978786347e-02, 1.095220224057529e+00, 3.143228282665739e+02, 1.424173466745344e+02, 2.709921591828005e+05, 8.665118396641352e+04, 2.756153438638405e+02
111, 3.260000050100000e-02, 2.948109446637338e-02, 1.067933116871517e+00, 3.207040643941566e+02, 1.297093001592854e+02, 2.651044751520516e+05, 8.362922553293529e+04, 2.727999999637756e+02
112, 3.844000026600000e-02, 3.171811260404538e-02, 1.043990660316355e+00, 3.254149761346189e+02, 1.181889558123644e+02, 2.599136749919625e+05, 8.100290135993720e+04, 2.702926938063469e+02
113, 4.473999887700000e-02, 3.389028465845557e-02, 1.022730713715349e+00, 3.288843678298896e+02, 1.077444684750128e+02, 2.552846441527986e+05, 7.869150487878865e+04, 2.680383263852872e+02
114, 5.149000138000000e-02, 3.599337852580232e-02, 1.003743899227177e+00, 3.314051715123242e+02, 9.825905560312420e+01, 2.511328702496943e+05, 7.664543583280907e+04, 2.660074039392631e+02
115, 5.869000032500000e-02, 3.802635805630503e-02, 9.867244026442269e-01, 3.332142372199984e+02, 8.963004786216185e+01, 2.473968440687281e+05, 7.482529711526564e+04, 2.641696534438255e+02
116, 6.633000075800000e-02, 3.998513962421356e-02, 9.712236995508541e-01, 3.344741665471471e+02, 8.174955404345444e+01, 2.439824677587924e+05, 7.317925878767396e+04, 2.624817302613333e+02
117, 7.440000027400000e-02, 4.186607976498817e-02, 9.567575637568445e-01, 3.352798335121556e+02, 7.451766820927266e+01, 2.407841858163642e+05, 7.165425085210188e+04, 2.608977903069367e+02
118, 8.290000259900000e-02, 4.366791468532204e-02, 9.431087240375926e-01, 3.357338051923459e+02, 6.786379356739789e+01, 2.377588226982252e+05, 7.022353816498400e+04, 2.593888420406285e+02
119, 9.181000292300000e-02, 4.538527151431038e-02, 9.302029089427607e-01, 3.359025020896151e+02, 6.171223134382143e+01, 2.348907552722021e+05, 6.887814135789688e+04, 2.579491323392286e+02
120, 1.011300012470000e-01, 4.701715290498424e-02, 9.181436247772000e-01, 3.358417328688858e+02, 5.600986615755212e+01, 2.322028027506638e+05, 6.762869402569009e+04, 2.565964969934354e+02
121, 1.108499988910000e-01, 4.856066993422563e-02, 9.071266080121301e-01, 3.356363629009462e+02, 5.071311079460782e+01, 2.297415873888007e+05, 6.649255427039035e+04, 2.553497610505194e+02
122, 1.209499984980000e-01, 5.001187382363489e-02, 8.970774158055738e-01, 3.353275899373181e+02, 4.577419462402025e+01, 2.274922729724699e+05, 6.546068066543486e+04, 2.542031563959872e+02
123, 1.314399987460000e-01, 5.137133628795417e-02, 8.874396322065586e-01, 3.348440820014793e+02, 4.115020263615246e+01, 2.253259544554505e+05, 6.448043460877769e+04, 2.531159315968815e+02
124, 1.422899961470000e-01, 5.263443049277360e-02, 8.778715391833247e-01, 3.342549007444063e+02, 3.681254599429720e+01, 2.231749250044257e+05, 6.350731631796736e+04, 2.520131116945343e+02
125, 1.534900069240000e-01, 5.379977779145956e-02, 8.683598688104912e-01, 3.335197877029983e+02, 3.273121310436865e+01, 2.210306718250099e+05, 6.254585432405536e+04, 2.509164473948260e+02
126, 1.650400012730000e-01, 5.486709202536137e-02, 8.595421249563501e-01, 3.327735212338756e+02, 2.889557826903598e+01, 2.190418605323918e+05, 6.165567316398150e+04, 2.498827192793276e+02
127, 1.769299954180000e-01, 5.583513598033686e-02, 8.514644103676128e-01, 3.319779194265638e+02, 2.527972972075640e+01, 2.172121540285397e+05, 6.084774194514897e+04, 2.489478108209165e+02
128, 1.891400069000000e-01, 5.670228146432130e-02, 8.439120938616911e-01, 3.311893337557649e+02, 2.186913732750826e+01, 2.155013714438643e+05, 6.009246581339663e+04, 2.480579553749463e+02
129, 2.016600072380000e-01, 5.746811193675738e-02, 8.364030077865958e-01, 3.303040069650143e+02, 1.864328022611864e+01, 2.137951099463352e+05, 5.934685427792052e+04, 2.471795078556213e+02
130, 2.144699990750000e-01, 5.813197420944613e-02, 8.290517943079189e-01, 3.293988075476586e+02, 1.559222658127715e+01, 2.121252990968737e+05, 5.861612733809677e+04, 2.463007893759139e+02
131, 2.275699973110000e-01, 5.869456802648413e-02, 8.220690787459971e-01, 3.284589415166133e+02, 1.270516538172401e+01, 2.105341344601972e+05, 5.792712865302592e+04, 2.454731717390526e+02
132, 2.409400045870000e-01, 5.915585896897953e-02, 8.158102761667445e-01, 3.275986173811482e+02, 9.973754992943308e+00, 2.091086991291367e+05, 5.730884449519745e+04, 2.447162594724677e+02
133, 2.545700073240000e-01, 5.951657836311273e-02, 8.102272187195145e-01, 3.267819731212045e+02, 7.386185804821363e+00, 2.078339665278848e+05, 5.676048750283643e+04, 2.440448421870845e+02
134, 2.684499919410000e-01, 5.977765596976551e-02, 8.052520107933214e-01, 3.260372894674807e+02, 4.934623568111678e+00, 2.066984504920916e+05, 5.627158159269247e+04, 2.434375951626936e+02
135, 2.825500071050000e-01, 5.994005483718394e-02, 8.006386505160569e-01, 3.253110530567150e+02, 2.608085987149848e+00, 2.056435778571696e+05, 5.582001564083849e+04, 2.428755222573921e+02
136, 2.968699932100000e-01, 6.000550062925582e-02, 7.962322998100022e-01, 3.245837695006388e+02, 4.005350071331807e-01, 2.046343985412659e+05, 5.539043109468979e+04, 2.423401092801854e+02
137, 3.113999962810000e-01, 5.997565198183213e-02, 7.919899404811576e-01, 3.238698517294644e+02, -1.694146714025369e+00, 2.036630639868416e+05, 5.497636617093452e+04, 2.418169339503052e+02
138, 3.261100053790000e-01, 5.985254444802346e-02, 7.877702437924342e-01, 3.231115401659714e+02, -3.681784856730955e+00, 2.026930975402565e+05, 5.456833651542139e+04, 2.413078708712114e+02
139, 3.409900069240000e-01, 5.963847719943702e-02, 7.836386871726823e-01, 3.223691881740978e+02, -5.567737770363854e+00, 2.017450409363182e+05, 5.416719422664129e+04, 2.407968588552108e+02
140, 3.560400009160000e-01, 5.933561549045978e-02, 7.795803525437306e-01, 3.216185345888438e+02, -7.355968887845505e+00, 2.008126710378402e+05, 5.377422173674985e+04, 2.402943689734410e+02
141, 3.712300062180000e-01, 5.894684318665333e-02, 7.758356993162215e-01, 3.209108496669127e+02, -9.052986094726048e+00, 1.999520496672110e+05, 5.341186201098588e+04, 2.398271266768980e+02
142, 3.865399956700000e-01, 5.847520956655861e-02, 7.725011369330008e-01, 3.202472873061322e+02, -1.066387251684107e+01, 1.991832686456383e+05, 5.309158782179695e+04, 2.394180736202339e+02
143, 4.019699990750000e-01, 5.792324246601335e-02, 7.694735703939757e-01, 3.196349052148452e+02, -1.219325339518445e+01, 1.984855433162480e+05, 5.280067285747310e+04, 2.390430353507865e+02
144, 4.174999892710000e-01, 5.729416860686566e-02, 7.664838827840262e-01, 3.190136598804260e+02, -1.364389167432507e+01, 1.977952942825010e+05, 5.251459133485915e+04, 2.386752072300451e+02
145, 4.331099987030000e-01, 5.659141825851464e-02, 7.634474513758895e-01, 3.183848213279986e+02, -1.501915327971299e+01, 1.970950309776517e+05, 5.222335299722630e+04, 2.382955585754209e+02
146, 4.487800002100000e-01, 5.581859897363720e-02, 7.603804753991094e-01, 3.177221217862820e+02, -1.632182603929593e+01, 1.963848595385644e+05, 5.193207438236099e+04, 2.379222503968692e+02
147, 4.645099937920000e-01, 5.497835513414191e-02, 7.575998348915363e-01, 3.171501538808193e+02, -1.756134098989214e+01, 1.957454671330836e+05, 5.166338146987822e+04, 2.375599920945153e+02
148, 4.802699983120000e-01, 5.407492053959814e-02, 7.549840049489140e-01, 3.165309407731115e+02, -1.873503715467973e+01, 1.951349442718075e+05, 5.141954905199893e+04, 2.372579961519555e+02
149, 4.960500001910000e-01, 5.311153541819326e-02, 7.530246026238488e-01, 3.161268021987662e+02, -1.986204997624881e+01, 1.946871545496079e+05, 5.122748383296640e+04, 2.369868261185327e+02
150, 5.118399858470000e-01, 5.209138375948307e-02, 7.512122932240479e-01, 3.156637950311618e+02, -2.092964837913238e+01, 1.942621760837180e+05, 5.105949133692859e+04, 2.367795238838615e+02
151, 5.276100039480000e-01, 5.101897737545535e-02, 7.496323263800250e-01, 3.153286632611897e+02, -2.195425206141307e+01, 1.939023257368617e+05, 5.090408758889436e+04, 2.365563968043198e+02
152, 5.433599948880000e-01, 4.989683951066199e-02, 7.484120060080011e-01, 3.150502458410960e+02, -2.293415788101683e+01, 1.936262036347058e+05, 5.078532049942811e+04, 2.363892904411609e+02
153, 5.590599775310000e-01, 4.872955796694115e-02, 7.498391203782194e-01, 3.153020328105080e+02, -2.390981484689040e+01, 1.939587699972313e+05, 5.091457371069005e+04, 2.365398748393944e+02
154, 5.747100114820000e-01, 4.751950934859488e-02, 7.498805003455188e-01, 3.144847239078892e+02, -2.476225193702738e+01, 1.938810487790965e+05, 5.101117443417313e+04, 2.369755867518424e+02
155, 5.902799963950000e-01, 4.627132533375768e-02, 7.498596288569380e-01, 3.166218906309502e+02, -2.581372123134277e+01, 1.941396780494641e+05, 5.073996164231988e+04, 2.357222117184110e+02
156, 6.057599782940000e-01, 4.498807223669178e-02, 7.480353141431505e-01, 3.122546751748129e+02, -2.629424773416995e+01, 1.932427389345031e+05, 5.104315601349792e+04, 2.377090757084107e+02
157, 6.211299896240000e-01, 4.367359094194759e-02, 8.281005328188085e-01, 3.130009095997931e+02, -2.716367020144499e+01, 2.101904106759535e+05, 6.023668331916984e+04, 2.534010047008897e+02
