"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Conservative_5","Conservative_6","Pressure","Temperature","Pressure_Coefficient","Mach","Laminar_Viscosity","Skin_Friction_Coefficient","Heat_Flux","Y_Plus","Eddy_Viscosity"
3331,-1.724832883662300e+01,9.899310887267390e+01,9.999246684293099e-01,1.749907623244260e-01,3.087052256999623e-02,2.515643029159603e+00,4.041498837356666e-09,1.839959057759990e-02,9.999417830838047e-01,1.000017115943866e+00,-3.696312139386773e-03,1.501879138380393e-01,2.958078825880521e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.196350167535025e-07,
3332,-1.372134848519830e+01,9.985042867325920e+01,9.999246081258267e-01,1.749920059041180e-01,3.086614631900289e-02,2.515642901575405e+00,3.915327280283877e-09,1.786802267195759e-02,9.999416987059694e-01,1.000017091868731e+00,-3.701669462261337e-03,1.501883172548753e-01,2.958078771116065e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.191083013650418e-07,
3333,-1.032521595314980e+01,1.005664364144910e+02,9.999245777277936e-01,1.749930077896700e-01,3.086200594799050e-02,2.515642843193167e+00,3.798625927276404e-09,1.737594345791703e-02,9.999416561928299e-01,1.000017079753230e+00,-3.704368709210750e-03,1.501885488278200e-01,2.958078743556558e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.185975935963459e-07,
3334,-7.055763868227220e+00,1.011570269598550e+02,9.999245714957297e-01,1.749937960174596e-01,3.085809533027104e-02,2.515642838715759e+00,3.690494967297728e-09,1.691971490585479e-02,9.999416475041135e-01,1.000017077296499e+00,-3.704920373744909e-03,1.501886320123715e-01,2.958078737968157e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.181015826516736e-07,
3335,-3.908153427056740e+00,1.016362936157960e+02,9.999245852282839e-01,1.749943993270552e-01,3.085440959672560e-02,2.515642878380411e+00,3.591150287973902e-09,1.650003816448671e-02,9.999416667576119e-01,1.000017082817625e+00,-3.703697929405151e-03,1.501885907582027e-01,2.958078750527232e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.176285549563436e-07,
3336,-8.771596320735500e-01,1.020166869844340e+02,9.999246178423488e-01,1.749948399662689e-01,3.085094785091591e-02,2.515642962281239e+00,3.500288691841031e-09,1.611554344818164e-02,9.999417124390255e-01,1.000017095885402e+00,-3.700797522189164e-03,1.501884436338355e-01,2.958078780252910e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.171831712724680e-07,
3337,2.042620515157390e+00,1.023091809944320e+02,9.999246691340460e-01,1.749951418078655e-01,3.084769291312332e-02,2.515643093356091e+00,3.416857021202067e-09,1.576192871642337e-02,9.999417842644666e-01,1.000017116419815e+00,-3.696237176726356e-03,1.501882080139204e-01,2.958078826963178e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.167627888856198e-07,
3338,4.856619946048260e+00,1.025234353431770e+02,9.999247332655625e-01,1.749953172384946e-01,3.084466383041190e-02,2.515643254018952e+00,3.339965852276629e-09,1.543555121032177e-02,9.999418740617445e-01,1.000017142086411e+00,-3.690535762253544e-03,1.501878980449221e-01,2.958078885347780e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.163650924339444e-07,
3339,7.570198745031600e+00,1.026679480703100e+02,9.999248132816547e-01,1.749953894530235e-01,3.084180251655614e-02,2.515643457145734e+00,3.268859698373870e-09,1.513330926771262e-02,9.999419860945314e-01,1.000017174104141e+00,-3.683422569432186e-03,1.501875239531275e-01,2.958078958179502e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.159880477033888e-07,
3340,1.018857460882660e+01,1.027501951343100e+02,9.999249035141935e-01,1.749953862453557e-01,3.083905510077322e-02,2.515643686189757e+00,3.202893023786764e-09,1.485254659519424e-02,9.999421124281073e-01,1.000017210206340e+00,-3.675401390014865e-03,1.501871019856609e-01,2.958079040302292e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.156298569931211e-07,
3341,1.271677728078640e+01,1.027767559113810e+02,9.999250018288058e-01,1.749953217661768e-01,3.083638901647320e-02,2.515643935186405e+00,3.141511375633695e-09,1.459097688083063e-02,9.999422500748706e-01,1.000017249539749e+00,-3.666661912978628e-03,1.501866395244310e-01,2.958079129775212e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.152889278252163e-07,
3342,1.515962010853820e+01,1.027534247622880e+02,9.999251069992408e-01,1.749952003112207e-01,3.083379362551918e-02,2.515644200286512e+00,3.084236150684321e-09,1.434662269409599e-02,9.999423973183545e-01,1.000017291614135e+00,-3.657313120346176e-03,1.501861388025473e-01,2.958079225483115e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.149638440594685e-07,
3343,1.752168378635200e+01,1.026853094778170e+02,9.999252189725065e-01,1.749950199782054e-01,3.083126743364215e-02,2.515644480925786e+00,3.030652279904625e-09,1.411776594421658e-02,9.999425540844793e-01,1.000017336408407e+00,-3.647359715600263e-03,1.501855980241234e-01,2.958079327378027e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.146533422662933e-07,
3344,1.980730877174530e+01,1.025769177220420e+02,9.999253380300047e-01,1.749947761654272e-01,3.082880834495015e-02,2.515644777213861e+00,2.980398200041393e-09,1.390290742315445e-02,9.999427207671965e-01,1.000017384035118e+00,-3.636776685937772e-03,1.501850129979581e-01,2.958079435715970e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.143562916456965e-07,
3345,2.202059388774910e+01,1.024322326904510e+02,9.999254645532561e-01,1.749944627326988e-01,3.082640795120762e-02,2.515645089145353e+00,2.933157651636829e-09,1.370073363724987e-02,9.999428979005831e-01,1.000017434646826e+00,-3.625530121707603e-03,1.501843773087446e-01,2.958079550843977e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.140716771662080e-07,
3346,2.416539933410690e+01,1.022547791825170e+02,9.999255988722662e-01,1.749940718184568e-01,3.082404838135007e-02,2.515645415942704e+00,2.888652929221030e-09,1.351008944935397e-02,9.999430859466424e-01,1.000017488375531e+00,-3.613590689372391e-03,1.501836817305425e-01,2.958079673062308e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.137985852541369e-07,
3347,2.624535282043850e+01,1.020476812141600e+02,9.999257412261781e-01,1.749935933393373e-01,3.082170208281964e-02,2.515645755825118e+00,2.846639289152067e-09,1.332995536145283e-02,9.999432852403155e-01,1.000017545317031e+00,-3.600937122825097e-03,1.501829137857063e-01,2.958079802588880e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.135361915924096e-07,
3348,2.826385787211570e+01,1.018137121977220e+02,9.999258916723585e-01,1.749930156276767e-01,3.081933636929784e-02,2.515646105944168e+00,2.806900280373029e-09,1.315942849868887e-02,9.999434958624054e-01,1.000017605494761e+00,-3.587564291721599e-03,1.501820589590583e-01,2.958079939476997e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.132837506406754e-07,
3349,3.022410359626420e+01,1.015553386135050e+02,9.999260500118444e-01,1.749923290162836e-01,3.081692688827670e-02,2.515646463167529e+00,2.769243813848318e-09,1.299770655493553e-02,9.999437175356078e-01,1.000017668830373e+00,-3.573489802676476e-03,1.501811056697033e-01,2.958080083548445e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.130405866162459e-07,
3350,3.212907536575740e+01,1.012747579962400e+02,9.999262159943458e-01,1.749915340616781e-01,3.081448274138360e-02,2.515646827006845e+00,2.733498849803674e-09,1.284407422887735e-02,9.999439499116948e-01,1.000017735225925e+00,-3.558735765411188e-03,1.501800557608027e-01,2.958080234580423e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.128060857837856e-07,
3351,3.398156601077070e+01,1.009739319650080e+02,9.999263878557380e-01,1.749906446185028e-01,3.081204382625498e-02,2.515647194976383e+00,2.699512598581588e-09,1.269789173623334e-02,9.999441905234721e-01,1.000017803978323e+00,-3.543458827171176e-03,1.501789269310648e-01,2.958080390973586e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.125796894966094e-07,
3352,3.578418744751150e+01,1.006546148963400e+02,9.999265636436938e-01,1.749896935049334e-01,3.080969762559578e-02,2.515647568721394e+00,2.667148034193351e-09,1.255858453188413e-02,9.999444366411652e-01,1.000017874310096e+00,-3.527832306973427e-03,1.501777596707743e-01,2.958080550959394e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.123608884972154e-07,
3353,3.753939114690160e+01,1.003183771609810e+02,9.999267466746947e-01,1.749887631015256e-01,3.080767871702797e-02,2.515647981444399e+00,2.636280082771152e-09,1.242562720699967e-02,9.999446929093567e-01,1.000017947549380e+00,-3.511561310684136e-03,1.501766563302715e-01,2.958080717559003e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.121492077195793e-07,
3354,3.924970101411340e+01,9.996658181619379e+01,9.999269403765920e-01,1.749879349025271e-01,3.080618535648938e-02,2.515648465493221e+00,2.606765887918353e-09,1.229841543620012e-02,9.999449641419030e-01,1.000018025082217e+00,-3.494340196632601e-03,1.501757131717594e-01,2.958080893925278e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.119440063527169e-07,
3355,4.092119470809770e+01,9.959965244884530e+01,9.999271345211103e-01,1.749870361914354e-01,3.080467266160784e-02,2.515648938443957e+00,2.578146368560093e-09,1.217496849383954e-02,9.999452361105494e-01,1.000018102908517e+00,-3.477072346068699e-03,1.501747084054947e-01,2.958081070959095e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.117425199808999e-07,
3356,4.259974487314630e+01,9.920878539146160e+01,9.999273103386400e-01,1.749854431679014e-01,3.080149389402837e-02,2.515649174182401e+00,2.547583518008568e-09,1.204264785977439e-02,9.999454822085725e-01,1.000018173190936e+00,-3.461447074762592e-03,1.501728848895769e-01,2.958081230832614e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.115314113606657e-07,
3357,4.462073971805890e+01,9.871693499710260e+01,9.999275356950372e-01,1.749825755592401e-01,3.079596166368783e-02,2.515649278549039e+00,2.500251451633723e-09,1.182871325277181e-02,9.999457942852157e-01,1.000018259913371e+00,-3.441632684718522e-03,1.501696469623326e-01,2.958081428102721e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.113560073154007e-07,
3358,4.882791528296930e+01,9.773797156883390e+01,9.999281529941889e-01,1.749772452062637e-01,3.078784421118686e-02,2.515650305101377e+00,2.396521432805694e-09,1.129380605327971e-02,9.999466819420855e-01,1.000018530279242e+00,-3.385273518382918e-03,1.501639078068436e-01,2.958082043111973e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.121820794334815e-07,
3359,6.220677582559330e+01,9.590724111655059e+01,9.999298948384125e-01,1.749647866225629e-01,3.077827065840290e-02,2.515654106704022e+00,2.239616494095511e-09,1.024997409125139e-02,9.999492035508132e-01,1.000019310066136e+00,-3.225171376940858e-03,1.501518148498781e-01,2.958083816915858e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.184816612463325e-07,
3360,9.250251291317890e+01,9.521122936295650e+01,9.999333238654100e-01,1.749425429360436e-01,3.077638666462375e-02,2.515661434575117e+00,2.154621281401737e-09,8.863450680215827e-03,9.999537363250864e-01,1.000020413820791e+00,-2.937376184987959e-03,1.501324251073050e-01,2.958086327657462e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.430641827965317e-07,
3361,1.407621208413170e+02,9.508100915834150e+01,9.999376983541670e-01,1.749139248810499e-01,3.078327190233452e-02,2.515669731797693e+00,2.287624360121433e-09,7.373278516919923e-03,9.999590005606019e-01,1.000021303533680e+00,-2.603139009400605e-03,1.501088880396349e-01,2.958088351511288e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.102099607757710e-07,
3362,2.147150569866880e+02,9.500433236405920e+01,9.999412810956673e-01,1.748792214821458e-01,3.079531838653424e-02,2.515677647209850e+00,2.579337594399493e-09,5.920724662289830e-03,9.999644687882737e-01,1.000023189054243e+00,-2.255949950874967e-03,1.500810870455803e-01,2.958092640552701e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.355549545945272e-07,
3363,3.278821417934030e+02,9.495511535381090e+01,9.999404059732113e-01,1.748430757417720e-01,3.081052689198887e-02,2.515675874867179e+00,2.682312842118770e-09,4.592698958224344e-03,9.999660952379066e-01,1.000025690795713e+00,-2.152683307518568e-03,1.500531737628839e-01,2.958098331321359e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,5.838962966230097e-07,
3364,5.010000078023450e+02,9.492416147987630e+01,9.999491578394988e-01,1.748390073131864e-01,3.082224672568548e-02,2.515711184005038e+00,2.603343896087631e-09,3.986375637980238e-03,9.999804141746894e-01,1.000031257924411e+00,-1.243544464164209e-03,1.500497757751548e-01,2.958110994971725e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.528997712104787e-07,
3365,5.010000078023450e+02,-1.644294361431480e+02,9.999521576017337e-01,1.748534848856129e-01,3.082823935742057e-02,2.515713495113592e+00,2.351476767164334e-09,1.026360003072355e-02,9.999802711488395e-01,1.000028114892190e+00,-1.252625470509689e-03,1.500624911661467e-01,2.958103845462558e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.290974179898911e-07,
3366,3.279121464456750e+02,-1.644887544792210e+02,9.999471341365477e-01,1.748354773149700e-01,3.082216958351806e-02,2.515692649563268e+00,2.717392379553572e-09,1.172785943241182e-02,9.999732354281875e-01,1.000026102671580e+00,-1.699337892857061e-03,1.500475166865906e-01,2.958099268224167e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.316917879738609e-07,
3367,2.147869815522730e+02,-1.645878569023450e+02,9.999510767153044e-01,1.748242192432821e-01,3.080686832488019e-02,2.515703948018888e+00,2.555055297463160e-09,1.133560897637691e-02,9.999787556768011e-01,1.000027680315709e+00,-1.348845917393234e-03,1.500351912388869e-01,2.958102856923140e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.253897694937270e-07,
3368,1.409645894862300e+02,-1.647625787663930e+02,9.999538520641985e-01,1.748056094378772e-01,3.080073382486348e-02,2.515710175443126e+00,2.603529831853241e-09,1.187011281798275e-02,9.999826410789694e-01,1.000028790343386e+00,-1.102153716229079e-03,1.500183017978599e-01,2.958105381923871e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.193247632840112e-07,
3369,9.442400818307850e+01,-1.656676039781780e+02,9.999564799792878e-01,1.747875376281187e-01,3.080722948889861e-02,2.515716373066260e+00,3.031036567784574e-09,1.384663068868200e-02,9.999863200883157e-01,1.000029841407727e+00,-8.685658212271628e-04,1.500037394006160e-01,2.958107772798342e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.188911313940839e-07,
3370,7.179909145090249e+01,-1.679893699592840e+02,9.999570782716661e-01,1.747779316598068e-01,3.081884477157365e-02,2.515717136679883e+00,3.595510250066793e-09,1.626263796361642e-02,9.999871575223160e-01,1.000030080541759e+00,-8.153954085054515e-04,1.499973406458954e-01,2.958108316760543e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.210807332173610e-07,
3371,6.344305102482530e+01,-1.694634708040900e+02,9.999570717594914e-01,1.747760566603461e-01,3.082066058566844e-02,2.515716842368051e+00,4.022751370978061e-09,1.804809405018854e-02,9.999871482878651e-01,1.000030077819562e+00,-8.159817228534937e-04,1.499960477079710e-01,2.958108310568316e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.228810793318137e-07,
3372,5.966582637348140e+01,-1.701804476277310e+02,9.999572363912625e-01,1.747758559208030e-01,3.081939768202739e-02,2.515717341997157e+00,4.253679041120235e-09,1.900235086344691e-02,9.999873786884315e-01,1.000030143586218e+00,-8.013531154628059e-04,1.499956656361829e-01,2.958108460168823e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.238405747548054e-07,
3373,5.695292974222420e+01,-1.706744091536940e+02,9.999573114349810e-01,1.747752287834500e-01,3.082010286515973e-02,2.515717515619191e+00,4.392368525100864e-09,1.957317334921902e-02,9.999874837059159e-01,1.000030173559001e+00,-7.946853386700234e-04,1.499952336448620e-01,2.958108528348410e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.243980035025406e-07,
3374,5.438839096522480e+01,-1.711109613592980e+02,9.999573675072457e-01,1.747745644255701e-01,3.082107938739061e-02,2.515717624995665e+00,4.508980911117219e-09,2.005271094113055e-02,9.999875621710079e-01,1.000030195951091e+00,-7.897034280681570e-04,1.499948139180512e-01,2.958108579284069e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.248468397071719e-07,
3375,5.178979428821840e+01,-1.715206222980800e+02,9.999574334238792e-01,1.747739571211786e-01,3.082189191470510e-02,2.515717773591662e+00,4.625119948247159e-09,2.053012633411554e-02,9.999876544187432e-01,1.000030222281323e+00,-7.838464290060419e-04,1.499944158403828e-01,2.958108639177883e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.252749446440401e-07,
3376,4.912941716084910e+01,-1.719057916812130e+02,9.999574991154268e-01,1.747733521306686e-01,3.082272814671734e-02,2.515717922538533e+00,4.745159067995364e-09,2.102344215074483e-02,9.999877463493955e-01,1.000030248519558e+00,-7.780095621925286e-04,1.499940232128476e-01,2.958108698862427e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.256984066316939e-07,
3377,4.640166873203250e+01,-1.722649002607640e+02,9.999575631306361e-01,1.747727448947307e-01,3.082361603691560e-02,2.515718066845504e+00,4.870088086238378e-09,2.153670803810708e-02,9.999878359311808e-01,1.000030274085282e+00,-7.723218297910662e-04,1.499936366054972e-01,2.958108757017202e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.261200461650961e-07,
3378,4.360283369291480e+01,-1.725958330159380e+02,9.999576258911701e-01,1.747721412845955e-01,3.082453794470669e-02,2.515718208464157e+00,5.000128702000640e-09,2.207085962590357e-02,9.999879237542885e-01,1.000030299147018e+00,-7.667457594624899e-04,1.499932582403593e-01,2.958108814025543e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.265392880794683e-07,
3379,4.072906075179090e+01,-1.728962138436790e+02,9.999576871899384e-01,1.747715433660982e-01,3.082549168612072e-02,2.515718346966671e+00,5.135470105509517e-09,2.262669854418828e-02,9.999880095286798e-01,1.000030323621819e+00,-7.612997663598000e-04,1.499928895540331e-01,2.958108869698777e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.269554615021753e-07,
3380,3.777620994067730e+01,-1.731633908970630e+02,9.999577468082990e-01,1.747709520605699e-01,3.082647967486663e-02,2.515718481826695e+00,5.276317782723579e-09,2.320509266507772e-02,9.999880929481472e-01,1.000030347422124e+00,-7.560032922433674e-04,1.499925317075326e-01,2.958108923837719e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.273679712773934e-07,
3381,3.473982324675690e+01,-1.733943985448360e+02,9.999578045106032e-01,1.747703681103243e-01,3.082750593866647e-02,2.515718612477126e+00,5.422898821378025e-09,2.380699778509253e-02,9.999881736826748e-01,1.000030370453568e+00,-7.508772904897922e-04,1.499921859529489e-01,2.958108976227722e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.277763055065587e-07,
3382,3.161509950140920e+01,-1.735859124755850e+02,9.999578600244315e-01,1.747697926109343e-01,3.082857425174837e-02,2.515718738276680e+00,5.575464365245539e-09,2.443346761838714e-02,9.999882513507545e-01,1.000030392607067e+00,-7.459459838392901e-04,1.499918538059008e-01,2.958109026620649e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.281800317355400e-07,
3383,2.839686866745500e+01,-1.737341976197100e+02,9.999579130701181e-01,1.747692270481831e-01,3.082968789284362e-02,2.515718858611766e+00,5.734292020791458e-09,2.508566359645574e-02,9.999883255607230e-01,1.000030413770628e+00,-7.412342398073154e-04,1.499915370354419e-01,2.958109074761745e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.285787920791025e-07,
3384,2.507956583608070e+01,-1.738350477382930e+02,9.999579633198248e-01,1.747686731993464e-01,3.083085038877017e-02,2.515718972759549e+00,5.899688312397570e-09,2.576486487123521e-02,9.999883958534596e-01,1.000030433812972e+00,-7.367712089171330e-04,1.499912376984329e-01,2.958109120352392e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.289722977388280e-07,
3385,2.165720558778630e+01,-1.738837153368390e+02,9.999580103869447e-01,1.747681332033245e-01,3.083206543961077e-02,2.515719079860984e+00,6.071991145029134e-09,2.647247835135921e-02,9.999884616875500e-01,1.000030452579298e+00,-7.325912666694254e-04,1.499909581888470e-01,2.958109163040459e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.293603230255570e-07,
3386,1.812335762825440e+01,-1.738748303720390e+02,9.999580538270214e-01,1.747676096235717e-01,3.083333678159218e-02,2.515719178930793e+00,6.251572212352571e-09,2.721004851338704e-02,9.999885224405740e-01,1.000030469891648e+00,-7.287339318087303e-04,1.499907012698582e-01,2.958109202421144e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.297426989630317e-07,
3387,1.447112494248010e+01,-1.738023060174490e+02,9.999580931284916e-01,1.747671054842398e-01,3.083466827604089e-02,2.515719268834267e+00,6.438839257232855e-09,2.797926660440385e-02,9.999885773961430e-01,1.000030485545205e+00,-7.252446893335313e-04,1.499904701186596e-01,2.958109238028544e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.301193064953130e-07,
3388,1.069312615153620e+01,-1.736592295467750e+02,9.999581277026459e-01,1.747666243241087e-01,3.083606398988291e-02,2.515719348264195e+00,6.634238048856348e-09,2.878197867922187e-02,9.999886257298417e-01,1.000030499304272e+00,-7.221758830662268e-04,1.499902683849903e-01,2.958109269326517e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.304900692792729e-07,
3389,6.781484350356530e+00,-1.734377361964840e+02,9.999581568718984e-01,1.747661702730791e-01,3.083752822797383e-02,2.515719415714364e+00,6.838253887694338e-09,2.962019169918007e-02,9.999886664928069e-01,1.000030510897580e+00,-7.195877582900057e-04,1.499901002616748e-01,2.958109295698002e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.308549460103658e-07,
3390,2.727825517340000e+00,-1.731288637106740e+02,9.999581798565529e-01,1.747657481474249e-01,3.083906552350282e-02,2.515719469449800e+00,7.051412380886470e-09,3.049607663874126e-02,9.999886985931989e-01,1.000030520012998e+00,-7.175496381623117e-04,1.499899705648904e-01,2.958109316432990e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.312139222095799e-07,
3391,-1.476709289301510e+00,-1.727223852006720e+02,9.999581957580851e-01,1.747653635622089e-01,3.084068059718838e-02,2.515719507466912e+00,7.274279139443892e-09,3.141196717295905e-02,9.999887207727938e-01,1.000030526290837e+00,-7.161414099193009e-04,1.499898848247644e-01,2.958109330713294e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.315670013779100e-07,
3392,-5.841432172190000e+00,-1.722066180548760e+02,9.999582035396628e-01,1.747650230580166e-01,3.084237826410063e-02,2.515719527444891e+00,7.507457927276391e-09,3.237035202169046e-02,9.999887315797106e-01,1.000030529316065e+00,-7.154552564713083e-04,1.499898493806905e-01,2.958109337594830e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.319141954047116e-07,
3393,-1.037604914363560e+01,-1.715682070503580e+02,9.999582020048462e-01,1.747647342343704e-01,3.084416329518385e-02,2.515719526690559e+00,7.751586630549169e-09,3.337385836443068e-02,9.999887293385991e-01,1.000030528609788e+00,-7.155975492661392e-04,1.499898714758739e-01,2.958109335988248e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.322555140960365e-07,
3394,-1.509056254944140e+01,-1.707918807637360e+02,9.999581897753943e-01,1.747645058828966e-01,3.084604026242659e-02,2.515719502079527e+00,8.007330202092723e-09,3.442522286305744e-02,9.999887121195596e-01,1.000030523620365e+00,-7.166908216100464e-04,1.499899593494219e-01,2.958109324638727e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.325909536667071e-07,
3395,-1.999512056372800e+01,-1.698601821714980e+02,9.999581652690031e-01,1.747643481171555e-01,3.084801339174988e-02,2.515719449996793e+00,8.275369457811431e-09,3.552724569124854e-02,9.999886777069900e-01,1.000030513714520e+00,-7.188757466692672e-04,1.499901223267920e-01,2.958109302105742e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.329204840142856e-07,
3396,-2.509979454678300e+01,-1.687531773977500e+02,9.999581266779186e-01,1.747642724996804e-01,3.085008643342680e-02,2.515719366280433e+00,8.556384256027359e-09,3.668272155173232e-02,9.999886235696438e-01,1.000030498168785e+00,-7.223130384890485e-04,1.499903709103256e-01,2.958109266743606e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.332440345769156e-07,
3397,-3.041425995809360e+01,-1.674481514279290e+02,9.999580719495234e-01,1.747642921682334e-01,3.085226254634338e-02,2.515719246172462e+00,8.851029190099075e-09,3.789434002213372e-02,9.999885468334635e-01,1.000030476161746e+00,-7.271851769207251e-04,1.499907168707951e-01,2.958109216683838e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.335614785946850e-07,
3398,-3.594735176842470e+01,-1.659193067842120e+02,9.999579987703557e-01,1.747644219622409e-01,3.085454418183876e-02,2.515719084281677e+00,9.159899518603495e-09,3.916454590827215e-02,9.999884442592228e-01,1.000030446767669e+00,-7.336978271211600e-04,1.499911733384101e-01,2.958109149820652e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.338726156889472e-07,
3399,-4.170646247656600e+01,-1.641374910011530e+02,9.999579045553048e-01,1.747646785472465e-01,3.085693294323774e-02,2.515718874563458e+00,9.483484753082645e-09,4.049534903818097e-02,9.999883122274235e-01,1.000030408952197e+00,-7.420807985105240e-04,1.499917548876562e-01,2.958109063801184e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.341771529106053e-07,
3400,-4.769675226401350e+01,-1.620699911265990e+02,9.999577864424495e-01,1.747650805271494e-01,3.085942937292970e-02,2.515718610314826e+00,9.822107306211552e-09,4.188807285694288e-02,9.999881467310892e-01,1.000030361570310e+00,-7.525885022758196e-04,1.499924776002889e-01,2.958108956020830e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.344746848581935e-07,
3401,-5.392014946469120e+01,-1.596804474270400e+02,9.999576412952192e-01,1.747656485108229e-01,3.086203257716583e-02,2.515718284182098e+00,1.017584414110199e-08,4.334303337307240e-02,9.999879433788389e-01,1.000030303367231e+00,-7.654997562606395e-04,1.499933590651659e-01,2.958108823625332e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.347646741814308e-07,
