"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y"
11, 2.010235529698120e-01, -4.003347251689600e-02, 1.485966418862060e+00, 1.147758806700901e+02, -3.073095613466937e+02, 3.315321585954368e+05, 1.547865468003577e+01, 3.539060384159793e+04, 0.000000000000000e+00, -1.500000000000000e+02
12, 1.986831775896050e-01, -3.997198685240900e-02, 1.484434433512825e+00, 1.137930070410263e+02, -3.215658748022868e+02, 3.340901853467416e+05, 1.662786347354927e+01, 3.815787043363255e+04, 0.000000000000000e+00, -1.500000000000000e+02
13, 1.969868036786730e-01, -3.881043409614700e-02, 1.477399110431229e+00, 1.148609070614612e+02, -3.311475294083527e+02, 3.345223616812996e+05, 1.763915245929114e+01, 4.058930219856507e+04, 0.000000000000000e+00, -1.500000000000000e+02
14, 1.949666940000000e-01, -3.758970940641100e-02, 1.469010938645902e+00, 1.166971692631465e+02, -3.419296393894877e+02, 3.350505348005004e+05, 1.899983402030850e+01, 4.377785470956036e+04, 0.000000000000000e+00, -1.500000000000000e+02
15, 2.052755897853740e-01, -4.065205732064700e-02, 1.488421582106283e+00, 1.193621408311214e+02, -2.819620705494557e+02, 3.274941256377341e+05, 1.408006918949238e+01, 3.188240302577560e+04, 0.000000000000000e+00, -1.500000000000000e+02
16, 2.039575120676320e-01, -3.890668755480100e-02, 1.480883038941860e+00, 1.194802431532800e+02, -2.907321986860259e+02, 3.272597753963897e+05, 1.452262330649958e+01, 3.310281473807967e+04, 0.000000000000000e+00, -1.500000000000000e+02
17, 1.992940223515970e-01, -3.790395460791400e-02, 1.475474967668712e+00, 1.165114732213241e+02, -3.173244651187738e+02, 3.311338215937641e+05, 1.636010725059525e+01, 3.762322468541200e+04, 0.000000000000000e+00, -1.500000000000000e+02
18, 1.972211602904710e-01, -3.644490908488500e-02, 1.467009523452616e+00, 1.175955818718509e+02, -3.282773187102700e+02, 3.315038624525330e+05, 1.747604463751891e+01, 4.028149770357296e+04, 0.000000000000000e+00, -1.500000000000000e+02
19, 2.015950167547440e-01, -3.728744793171300e-02, 1.473368074382770e+00, 1.189635350403283e+02, -3.045007347928548e+02, 3.280809026387577e+05, 1.533413412661395e+01, 3.519831100469386e+04, 0.000000000000000e+00, -1.500000000000000e+02
20, 1.949666940000000e-01, -3.516227936728400e-02, 1.458491530563377e+00, 1.193011931710731e+02, -3.394277176226166e+02, 3.320866648777578e+05, 1.897500994005023e+01, 4.374815065796077e+04, 0.000000000000000e+00, -1.500000000000000e+02
