"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Turb_Kin_Energy","Omega","Species_0","Species_1","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_TKE","Residual_Omega","Residual_Species_0","Residual_Species_1","Eddy_Viscosity"
10, 0.000000000000000e+00, 1.574144204846025e-03, 2.638151684464060e+00, 9.979595750232289e-01, -8.892313950576205e-04, 1.000000000000000e+00, 3.726527641325632e-03, 2.557660854937359e+01, 4.997600671245719e-01, 4.997600670788983e-01, 5.276303368928120e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.168404344971009e-19, 8.762555839345737e-19, -1.934874714435038e-18, -1.124067692640425e-13, 8.470329472543003e-22, -0.000000000000000e+00, -1.951563910473908e-18, -1.843143693225358e-18, 1.457006168011631e-04
11, 0.000000000000000e+00, 2.990873992241717e-03, 2.640008190731591e+00, 9.980703739673800e-01, -1.905313684823792e-03, 1.000000000000000e+00, 3.726817247556066e-03, 2.557794003971417e+01, 4.997868610957736e-01, 4.997868610472262e-01, 5.280016381463182e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.336808689942018e-19, 6.492507540704212e-19, -8.334804200982315e-19, 2.262216138305099e-13, -8.470329472543003e-22, 6.938893903907228e-18, -1.843143693225358e-18, -1.951563910473908e-18, 1.457043546810079e-04
12, 0.000000000000000e+00, 4.265930797259476e-03, 2.642911215189011e+00, 9.982701554153546e-01, -3.206299650171577e-03, 1.000000000000000e+00, 3.727759583407612e-03, 2.558176100404086e+01, 4.998365208843141e-01, 4.998365208318380e-01, 5.285822430378023e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.168404344971009e-19, -1.112048380626490e-18, -4.754501812056795e-19, -1.136868377211037e-13, -8.470329472543003e-22, 6.938893903907228e-18, -1.626303258728257e-18, -1.301042606982605e-18, 1.457194281042177e-04
13, 0.000000000000000e+00, 5.413481928202031e-03, 2.646780761042676e+00, 9.985862133750629e-01, -4.865870569910341e-03, 1.000000000000000e+00, 3.731205429809786e-03, 2.559593052611479e+01, 4.999070648020197e-01, 4.999070647451183e-01, 5.293561522085351e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.336808689942018e-19, -6.544388308723538e-19, -4.278839872614302e-19, -2.278402603991926e-13, 8.470329472543003e-22, -0.000000000000000e+00, -1.517883041479706e-18, -1.951563910473908e-18, 1.457733847965771e-04
14, 0.000000000000000e+00, 6.446277946186980e-03, 2.651582254496611e+00, 9.990438114162666e-01, -6.930724059548974e-03, 9.999999999999997e-01, 3.736597990039538e-03, 2.561799730362257e+01, 4.999978564016497e-01, 4.999978563402488e-01, 5.303164508993222e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.168404344971009e-19, -4.585624618197968e-19, 1.819016489118411e-18, -5.726334532119596e-14, -0.000000000000000e+00, -0.000000000000000e+00, -1.626303258728257e-18, -1.734723475976807e-18, 1.458583177191277e-04
15, 0.000000000000000e+00, 7.375794360497080e-03, 2.657265245854363e+00, 9.996629065409187e-01, -9.416224609931509e-03, 9.999999999999996e-01, 3.744220139186079e-03, 2.564998117011912e+01, 5.001067364620811e-01, 5.001067363964065e-01, 5.314530491708726e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -1.682630949720668e-18, 7.296924142799780e-19, 5.627651813905140e-14, 4.235164736271502e-22, -0.000000000000000e+00, -1.517883041479706e-18, -1.409462824231156e-18, 1.459736018655599e-04
16, 0.000000000000000e+00, 8.212359137849332e-03, 2.663763036353561e+00, 1.000455313174395e+00, -1.231061201448839e-02, 9.999999999999997e-01, 3.754354899936772e-03, 2.569563535096509e+01, 5.002298681068947e-01, 5.002298680373674e-01, 5.327526072707122e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.252606517456513e-19, -1.103048655561913e-18, -7.996222632652110e-19, -1.143671185903682e-13, 1.270549420881451e-21, 1.040834085586084e-17, -1.355252715606881e-18, -6.505213034913027e-19, 1.461086619831630e-04
17, 0.000000000000000e+00, 8.965267439210984e-03, 2.670987065286678e+00, 1.001421554703195e+00, -1.557793841105136e-02, 1.000000000000000e+00, 3.767036191693570e-03, 2.576261785567307e+01, 5.003618057858484e-01, 5.003618057130010e-01, 5.341974130573356e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.168404344971009e-19, -7.371304223480549e-19, 2.326263493070629e-19, -1.139929641125590e-13, 8.470329472543003e-22, 3.469446951953614e-18, -2.710505431213761e-19, -1.192622389734055e-18, 1.462210173204137e-04
18, 0.000000000000000e+00, 9.642884908201548e-03, 2.678829271636057e+00, 1.002548443893022e+00, -1.916291766418513e-02, 1.000000000000000e+00, 3.781873506463579e-03, 2.586922953523950e+01, 5.004959658831752e-01, 5.004959658075857e-01, 5.357658543272114e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.168404344971009e-19, -9.232659125071874e-19, -3.440541952628561e-19, -5.656790510733521e-14, 2.964615315390051e-21, 1.040834085586084e-17, -1.734723475976807e-18, -7.589415207398531e-19, 1.461919652965252e-04
19, 0.000000000000000e+00, 1.025274063979892e-02, 2.687168297740869e+00, 1.003809271154786e+00, -2.299760192012939e-02, 1.000000000000000e+00, 3.797908891044509e-03, 2.605951035122339e+01, 5.006253247865223e-01, 5.006253247087636e-01, 5.374336595481737e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.252606517456513e-19, -5.008082300641051e-19, -6.596798472334898e-19, 2.842170943035259e-14, 4.235164736271502e-22, 5.204170427930421e-18, -5.421010862427522e-20, -4.878909776184770e-19, 1.457398408434106e-04
20, 0.000000000000000e+00, 1.080161078744714e-02, 2.695879171192268e+00, 1.005168828370997e+00, -2.700946464329838e-02, 1.000000000000000e+00, 3.813536714696536e-03, 2.643246390429918e+01, 5.007431718902123e-01, 5.007431718108126e-01, 5.391758342384537e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.168404344971009e-19, 9.755701970001404e-19, -4.883409638717058e-19, 1.139100038582628e-13, -1.270549420881451e-21, -5.204170427930421e-18, -1.246832498358330e-18, -1.084202172485504e-18, 1.442747346030149e-04
21, 0.000000000000000e+00, 1.129559391401836e-02, 2.704845202357619e+00, 1.006594606892469e+00, -3.112959375401644e-02, 1.000000000000000e+00, 3.826518560176740e-03, 2.719372111675850e+01, 5.008437146018044e-01, 5.008437145212181e-01, 5.409690404715238e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.084202172485504e-19, -4.330455942837610e-19, 1.679242817931650e-19, 5.674299409990878e-14, -8.470329472543003e-22, -1.734723475976807e-18, -1.165517335421917e-18, -6.234162491791650e-19, 1.407133118614869e-04
22, 0.000000000000000e+00, 1.174017872895828e-02, 2.713969159521246e+00, 1.008073539740659e+00, -3.529921593827801e-02, 1.000000000000000e+00, 3.834085254920302e-03, 2.874680237902988e+01, 5.009223846000118e-01, 5.009223845186005e-01, 5.427938319042491e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.421010862427522e-20, 3.343662559286351e-19, 3.467276430026275e-19, 2.711468559594293e-16, 2.117582368135751e-22, 3.469446951953614e-18, -8.131516293641283e-20, -8.944667923005412e-19, 1.333743212329305e-04
23, 0.000000000000000e+00, 1.214030506532672e-02, 2.723176606886474e+00, 1.009631760084786e+00, -3.947252669938672e-02, 1.000000000000000e+00, 3.833014653037496e-03, 3.187204983508354e+01, 5.009757749483117e-01, 5.009757748663370e-01, 5.446353213772948e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.421010862427522e-20, 2.964615315390051e-21, -4.312456492708457e-19, 1.626881154927372e-16, -4.235164736271502e-22, -1.734723475976807e-18, -6.505213034913027e-19, -5.963111948670274e-19, 1.202625709005468e-04
24, 0.000000000000000e+00, 1.250041877431044e-02, 2.732400966709514e+00, 1.011354554896445e+00, -4.361332614862490e-02, 1.000000000000000e+00, 3.819431330711318e-03, 3.812734310984277e+01, 5.010012210462116e-01, 5.010012209638416e-01, 5.464801933419029e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.421010862427522e-20, 4.750796042912557e-19, 7.663530590283282e-19, -1.464193064046788e-16, 4.235164736271502e-22, 1.734723475976807e-18, -3.523657060577889e-19, -1.355252715606881e-19, 1.001756487386951e-04
25, 0.000000000000000e+00, 1.282452111726899e-02, 2.741549059626858e+00, 1.013403728831872e+00, -4.768175730124227e-02, 1.000000000000000e+00, 3.787968583861993e-03, 5.080087761546599e+01, 5.009961718892352e-01, 5.009961718065600e-01, 5.483098119253715e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -5.696296570285170e-19, -1.833667512127950e-18, -0.000000000000000e+00, -2.117582368135751e-22, 6.938893903907228e-18, 1.084202172485504e-19, -5.963111948670274e-19, 7.456502252844488e-05
26, 0.000000000000000e+00, 1.311621321753564e-02, 2.750473957865488e+00, 1.016024191758755e+00, -5.160888910528934e-02, 9.999999999999999e-01, 3.729955118100987e-03, 7.706855234591170e+01, 5.009577471998311e-01, 5.009577471168848e-01, 5.500947915730976e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, 8.570914635029452e-20, 2.920410783455217e-19, -1.421085471521169e-14, -8.470329472543003e-22, -1.214306433183765e-17, -5.963111948670274e-19, -3.252606517456513e-19, 4.839788739458336e-05
27, 0.000000000000000e+00, 1.337873610954445e-02, 2.758996686013607e+00, 1.019513633221423e+00, -5.526881823274098e-02, 9.999999999999998e-01, 3.630917616357783e-03, 1.320747868332128e+02, 5.008830437899559e-01, 5.008830437067411e-01, 5.517993372027213e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, 1.010086789600753e-19, -3.713710078118073e-20, 1.415748487798679e-14, -4.235164736271502e-22, -8.673617379884035e-19, -8.944667923005412e-19, -2.710505431213761e-19, 2.749137593493141e-05
28, 0.000000000000000e+00, 1.361500671951247e-02, 2.766977773856079e+00, 1.024108991301544e+00, -5.846895638160343e-02, 9.999999999999998e-01, 3.470545183286518e-03, 2.444614530636698e+02, 5.007702905572432e-01, 5.007702904737533e-01, 5.533955547712158e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.710505431213761e-20, -1.240638569931533e-19, -1.688507240792244e-19, -1.435495327872055e-14, -2.117582368135751e-22, -2.949029909160572e-17, -2.303929616531697e-19, 1.355252715606881e-20, 1.419669702438780e-05
29, 0.000000000000000e+00, 1.382765027082014e-02, 2.774363659072601e+00, 1.029790773706541e+00, -6.096188339699514e-02, 1.000000000000000e+00, 3.230375080883024e-03, 4.620328479480501e+02, 5.006199913406654e-01, 5.006199912568978e-01, 5.548727318145202e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.421010862427522e-20, -5.191385524382802e-21, 1.399880764015341e-18, -1.421085471519724e-14, 3.176373552203626e-22, 1.396452398161330e-16, 2.168404344971009e-19, 2.710505431213761e-20, 6.991656751742983e-06
30, 0.000000000000000e+00, 1.401902946566505e-02, 2.781155391124041e+00, 1.036072931193382e+00, -6.246036853873770e-02, 1.000000000000000e+00, 2.904592210911750e-03, 8.614298113512302e+02, 5.004354728412754e-01, 5.004354727572354e-01, 5.562310782248082e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.421010862427522e-20, -3.058351422404560e-19, -1.543558727693352e-18, -7.105427357601002e-15, 1.058791184067875e-22, 4.076600168545497e-17, -1.463672932855431e-18, -9.622294280808852e-19, 3.371826900621928e-06
31, 0.000000000000000e+00, 1.419127073662504e-02, 2.787360237488143e+00, 1.041712630502639e+00, -6.264717776073278e-02, 9.999999999999999e-01, 2.502904500912123e-03, 1.573104942985343e+03, 5.002232951206872e-01, 5.002232950363862e-01, 5.574720474976287e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.355252715606881e-19, -1.331959309557387e-19, 5.978199723043242e-20, 7.105427357597663e-15, -6.352747104407253e-22, -1.656660919557851e-16, 1.070649645329436e-18, -3.930232875259954e-19, 1.591060095559971e-06
32, 0.000000000000000e+00, 1.434628787699931e-02, 2.792980531064451e+00, 1.044138396885714e+00, -6.118239949127446e-02, 9.999999999999999e-01, 2.046858911723407e-03, 2.842785843829706e+03, 4.999937226987965e-01, 4.999937226142492e-01, 5.585961062128901e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.421010862427522e-20, 3.774325873405959e-19, 7.893189015552505e-19, 3.549562243301799e-14, -0.000000000000000e+00, -3.894454203567932e-16, -1.490777987167569e-19, 7.860465750519907e-19, 7.200186803258971e-07
33, 0.000000000000000e+00, 1.448580330971832e-02, 2.798017324224556e+00, 1.038338252911695e+00, -5.771052590240876e-02, 9.999999999999998e-01, 1.565079250057470e-03, 5.192180476064736e+03, 4.997609098914398e-01, 4.997609098066629e-01, 5.596034648449112e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.710505431213761e-20, -6.675678415547955e-20, 4.441364319368720e-19, -2.845007235092896e-14, 2.117582368135751e-22, -6.982261990806649e-17, -3.659182332138577e-19, -1.260385025514399e-18, 3.014300556909140e-07
34, 0.000000000000000e+00, 1.461136720245523e-02, 2.802513899766121e+00, 1.014706105636286e+00, -5.186410089913790e-02, 9.999999999999998e-01, 1.089684763022293e-03, 9.901455425986775e+03, 4.995426619866568e-01, 4.995426619016677e-01, 5.605027799532243e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.168404344971009e-19, -1.662566856782581e-19, -1.854790396250104e-18, -3.557819004489895e-14, 2.117582368135751e-22, 2.091642831159035e-15, -2.100641709190665e-19, 4.607859233063394e-19, 1.100529887921700e-07
35, 0.000000000000000e+00, 1.472437470238818e-02, 2.806478646652237e+00, 9.547806525575170e-01, -4.330214296985484e-02, 9.999999999999998e-01, 6.555929469286216e-04, 2.077057884277578e+04, 4.993589471794789e-01, 4.993589470942979e-01, 5.612957293304475e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.490777987167569e-19, 6.638620724105579e-20, 6.873672366968647e-19, 3.903390253700771e-14, 5.293955920339377e-23, -1.399488164244289e-15, -1.077425908907470e-18, -5.488773498207866e-19, 3.156353763133777e-08
36, 0.000000000000000e+00, 1.482608144927859e-02, 2.810455406246701e+00, 8.227447121979945e-01, -3.170446014304455e-02, 9.999999999999998e-01, 3.038181501480543e-04, 5.271182186980802e+04, 4.992303730066802e-01, 4.992303729213331e-01, 5.620910812493402e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.355252715606881e-19, -4.616329562535937e-20, 1.374310956920102e-18, -1.425220785211587e-14, 5.293955920339377e-23, 1.409029143362162e-15, 1.287490079826537e-18, 2.303929616531697e-19, 5.763757338884042e-09
37, 0.000000000000000e+00, 1.491761752497080e-02, 2.813525003646936e+00, 5.481098868541852e-01, -1.731075243702388e-02, 9.999999999999998e-01, 8.106124377474049e-05, 1.973478902538225e+05, 4.991662893984409e-01, 4.991662893129671e-01, 5.627050007293872e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.065758146820642e-20, 1.058261788475841e-19, -8.521151449378261e-19, -1.778217730672701e-14, 5.293955920339377e-23, 1.358013094338029e-13, -2.032879073410321e-19, 6.166399856011306e-19, 4.107530294369104e-10
38, 4.722432614538001e-03, 1.500000000000000e-02, 2.629758127361222e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130144763344e+06, 4.984324819688137e-01, 4.984324814750585e-01, 5.259516254722444e+00, 1.000000000000000e+00, 1.458439571647119e-05, 7.839768458925141e-02, 0.000000000000000e+00, -5.406346793069743e-22, 1.118363581589737e+00, 7.009197638529335e-20, -0.000000000000000e+00, -0.000000000000000e+00, 2.114787276449124e-14, -0.000000000000000e+00, -0.000000000000000e+00, 2.355810384551023e-18, -1.431113449584119e-19, 5.816895265585960e-17
39, 8.972621976725083e-03, 1.500000000000000e-02, 2.624485768135253e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130144848051e+06, 5.001406091469817e-01, 5.001406063956583e-01, 5.248971536270506e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.854383208802997e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.841675081666004e-01, -9.788524496707508e-20, -0.000000000000000e+00, -0.000000000000000e+00, -2.949438271441044e-14, -0.000000000000000e+00, -0.000000000000000e+00, 3.201652191723247e-18, 9.314715441837134e-20, 5.816895265299340e-17
40, 1.279779239177890e-02, 1.500000000000000e-02, 2.613587222028941e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130144924433e+06, 5.004910595171793e-01, 5.004910457046190e-01, 5.227174444057883e+00, 1.000000000000000e+00, 1.458439571647119e-05, 2.800897765648332e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.684670833896225e-01, -3.866242183072851e-20, -0.000000000000000e+00, -0.000000000000000e+00, -1.166648944067796e-14, -0.000000000000000e+00, -0.000000000000000e+00, 1.034822798638539e-18, 1.708888971085551e-19, 5.816895265040895e-17
41, 1.624044578460677e-02, 1.500000000000000e-02, 2.609252340366781e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130144992850e+06, 5.005622605665856e-01, 5.005621982313672e-01, 5.218504680733562e+00, 1.000000000000000e+00, 1.458439571647119e-05, 2.456740773941396e-02, 0.000000000000000e+00, 2.567380250919449e-22, 6.260529480321342e-01, -3.074713054920859e-20, -0.000000000000000e+00, -0.000000000000000e+00, -9.281637958213906e-15, -0.000000000000000e+00, -0.000000000000000e+00, -6.253433732112605e-19, 2.607904326176945e-18, 5.816895264809399e-17
42, 1.933883383856140e-02, 1.500000000000000e-02, 2.605850505910636e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.999999999999999e-01, 1.000000000000000e-10, 1.719130145054606e+06, 5.005179904254871e-01, 5.005177363403884e-01, 5.211701011821273e+00, 1.000000000000000e+00, 1.458439571647119e-05, 2.285263143387151e-02, 0.000000000000000e+00, -2.468892182794797e-23, 6.038088939129711e-01, 3.721175383146364e-21, -0.000000000000000e+00, -0.000000000000000e+00, 1.150614069690404e-15, -0.000000000000000e+00, -0.000000000000000e+00, -1.868596867854227e-19, -1.163861733425892e-18, 5.816895264600436e-17
43, 2.212738308149247e-02, 1.500000000000000e-02, 2.603633283895842e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145110571e+06, 5.004749535361088e-01, 5.004740133792566e-01, 5.207266567791685e+00, 1.000000000000000e+00, 1.458439571647119e-05, 2.157062967120603e-02, 0.000000000000000e+00, -2.133535112298938e-22, 5.866280287231725e-01, 5.665360015375687e-20, -0.000000000000000e+00, -0.000000000000000e+00, 1.705926414117841e-14, -0.000000000000000e+00, -0.000000000000000e+00, -5.517368098008059e-19, -8.897601346151144e-19, 5.816895264411073e-17
44, 2.463707741354748e-02, 1.500000000000000e-02, 2.602211448539952e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145160671e+06, 5.004438430570148e-01, 5.004406717593995e-01, 5.204422897079904e+00, 1.000000000000000e+00, 1.458439571647119e-05, 2.043479349057289e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.709742525104726e-01, 4.392771077296410e-20, -0.000000000000000e+00, -0.000000000000000e+00, 1.323973482930674e-14, -0.000000000000000e+00, -0.000000000000000e+00, 1.502002311092030e-18, 1.075500542634176e-18, 5.816895264241552e-17
45, 2.689580231763122e-02, 1.500000000000000e-02, 2.601591493850679e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145205269e+06, 5.004255618556075e-01, 5.004157738335309e-01, 5.203182987701358e+00, 1.000000000000000e+00, 1.458439571647119e-05, 1.934692647092325e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.555682118377349e-01, 2.225606986256348e-21, -0.000000000000000e+00, -0.000000000000000e+00, 6.711414735592613e-16, -0.000000000000000e+00, -0.000000000000000e+00, 1.360789966024887e-18, -6.041682733129389e-19, 5.816895264090649e-17
46, 2.892865472460699e-02, 1.500000000000000e-02, 2.601742994663875e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145245813e+06, 5.004154625575286e-01, 5.003877254426025e-01, 5.203485989327749e+00, 1.000000000000000e+00, 1.458439571647119e-05, 1.826137415243059e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.397568037047871e-01, 2.243667957943560e-20, -0.000000000000000e+00, -0.000000000000000e+00, 6.762934667576409e-15, -0.000000000000000e+00, -0.000000000000000e+00, -2.955129621715599e-19, -9.612822028819354e-19, 5.816895263953465e-17
47, 3.075822191939613e-02, 1.500000000000000e-02, 2.602638721982545e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145282519e+06, 5.004117237912942e-01, 5.003393147532644e-01, 5.205277443965089e+00, 1.000000000000000e+00, 1.458439571647119e-05, 1.715210377783750e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.231064751449112e-01, -1.222938455786547e-19, -0.000000000000000e+00, -0.000000000000000e+00, -3.686069190763502e-14, -0.000000000000000e+00, -0.000000000000000e+00, -2.027282291837605e-19, 1.534194009183486e-18, 5.816895263829264e-17
48, 3.240483236233729e-02, 1.500000000000000e-02, 2.604221883652289e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145315461e+06, 5.004168331612665e-01, 5.002421017294550e-01, 5.208443767304577e+00, 1.000000000000000e+00, 1.458439571647119e-05, 1.600796485107496e-02, 0.000000000000000e+00, 1.855086188246516e-22, 5.053583652725470e-01, -7.558291761369399e-21, -0.000000000000000e+00, -0.000000000000000e+00, -2.305732102643454e-15, -0.000000000000000e+00, -0.000000000000000e+00, 1.849823797057183e-18, -3.890056712908253e-19, 5.816895263717803e-17
49, 3.388678174205521e-02, 1.500000000000000e-02, 2.606407669911071e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.999999999999999e-01, 1.000000000000000e-10, 1.719130145344710e+06, 5.004392025509024e-01, 5.000480575101033e-01, 5.212815339822143e+00, 1.000000000000000e+00, 1.458439571647119e-05, 1.483001706921459e-02, 0.000000000000000e+00, -1.750711737801047e-23, 4.864096959615680e-01, 3.285504847510940e-20, -0.000000000000000e+00, -0.000000000000000e+00, 9.961164295545375e-15, -0.000000000000000e+00, -0.000000000000000e+00, 1.113413125239625e-18, 2.030480249633917e-20, 5.816895263618833e-17
50, 3.522053618687569e-02, 1.500000000000000e-02, 2.609086554464141e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145371425e+06, 5.004944979163640e-01, 4.996792021489382e-01, 5.218173108928282e+00, 1.000000000000000e+00, 1.458439571647119e-05, 1.362880114153964e-02, 0.000000000000000e+00, -1.482266799116499e-22, 4.662944274895496e-01, 7.933797832138662e-21, -0.000000000000000e+00, -0.000000000000000e+00, 2.324812449320324e-15, -0.000000000000000e+00, -0.000000000000000e+00, 4.213285809069474e-19, -9.739059096076837e-20, 5.816895263528439e-17
51, 3.642091519597882e-02, 1.500000000000000e-02, 2.612135604033401e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145395172e+06, 5.006068556071291e-01, 4.990182558912404e-01, 5.224271208066803e+00, 1.000000000000000e+00, 1.458439571647119e-05, 1.242119506199258e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.451568790914784e-01, 6.492223972850471e-21, -0.000000000000000e+00, -0.000000000000000e+00, 2.029410358034695e-15, -0.000000000000000e+00, -0.000000000000000e+00, -8.606624022073366e-19, -2.232395037158111e-19, 5.816895263448089e-17
52, 3.750125632292769e-02, 1.500000000000000e-02, 2.615428116344607e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145416892e+06, 5.008091405855519e-01, 4.979035549233782e-01, 5.230856232689214e+00, 1.000000000000000e+00, 1.458439571647119e-05, 1.122729032295130e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.232226230553933e-01, -2.347181210551475e-20, -0.000000000000000e+00, -0.000000000000000e+00, -7.114715791946253e-15, -0.000000000000000e+00, -0.000000000000000e+00, -7.963185038986742e-19, -1.242425280054648e-19, 5.816895263374596e-17
