"PointID","x","y","Pressure","Velocity_x","Velocity_y","ProgressVariable","EnthalpyTot","Y-CO","Y-NOx_tot","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Temperature","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_ProgressVariable","Residual_EnthalpyTot","Residual_Y-CO","Residual_Y-NOx_tot"
7040, 2.946787569079355e-04, 5.695332459244554e-04, 6.809279182268145e-01, 1.261377242611768e-01, 4.536258841687887e-04, 4.456444925379140e-09, -1.930274950458262e+05, -8.229033301185870e-09, -1.250807009181511e-09, 2.893625353675057e+01, 1.136769224692378e+00, 1.777715796588546e-05, 1.061322396506475e+03, 2.749750924818220e-02, 3.000351056656218e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.783308146553467e-18, 6.219125847520297e-18, 3.352914574437756e-20, -5.887884247170483e-25, 5.463565797697578e-16, -8.113434410198106e-27, 9.776155983177694e-27
7041, 3.260735342167220e-04, 5.479067652811367e-04, 6.809461342318626e-01, 1.261803974440671e-01, 5.213647415205033e-04, 5.458667225835085e-09, -1.930191341161954e+05, -9.036666843077453e-09, -1.382813920786415e-09, 2.893702763181465e+01, 1.136738285264107e+00, 1.777742263372021e-05, 1.061323937887047e+03, 2.749804751565649e-02, 3.000429995437815e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.098404402932067e-18, 6.736606057926773e-18, 2.513486518940115e-20, -6.243266084972549e-25, -9.116242916801243e-16, -1.119354181463355e-26, 9.969870639216029e-27
7042, 2.058996725771237e-04, 7.696056357215453e-04, 6.807582519376090e-01, 1.254396415271110e-01, 1.355661044122591e-04, 2.322181353104440e-09, -1.930453160686813e+05, -5.840495683252086e-09, -8.739871188067852e-10, 2.892904351256199e+01, 1.136835170918112e+00, 1.777659383640130e-05, 1.061319111112685e+03, 2.749636195141301e-02, 3.000182801630765e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.510485931771284e-18, 5.262357620939851e-18, 1.532939382989396e-19, -2.752698574332512e-25, -2.274236029532750e-15, 1.139667349772796e-26, 6.778681758564154e-27
7043, 3.511865361802750e-04, 9.535406206451571e-05, 6.811250401458608e-01, 1.251652543251274e-01, 1.737972358181091e-04, 7.124604385462379e-09, -1.930038821634994e+05, -9.620686495986237e-09, -1.493670041869054e-09, 2.894463029686642e+01, 1.136681850828682e+00, 1.777790539282342e-05, 1.061326749341493e+03, 2.749902932535948e-02, 3.000573980983050e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.382238046028556e-18, 6.209973869524222e-18, 2.714517257184643e-20, -8.472839438616799e-25, 1.050591905138454e-16, -3.716954813220363e-26, 1.034827735468923e-26
7044, 2.133727567702136e-04, 7.404051131581324e-04, 6.808247150135128e-01, 1.255928691474177e-01, 2.251914525523747e-04, 2.461858331046658e-09, -1.930441569560186e+05, -6.046050618982788e-09, -9.056956175386001e-10, 2.893186788260720e+01, 1.136830881625375e+00, 1.777663052868323e-05, 1.061319324802549e+03, 2.749643657424082e-02, 3.000193745326897e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.403759780417242e-18, 5.175071661546878e-18, 1.191247615555992e-19, -2.780245597142830e-25, -4.108828078122628e-15, 1.135328614794080e-26, 6.815758221109542e-27
7045, 2.237387042424141e-04, 7.125081164055959e-04, 6.808895758295019e-01, 1.257823326640436e-01, 2.731763027731887e-04, 2.667310192808653e-09, -1.930424505897886e+05, -6.329908524547080e-09, -9.496887135713625e-10, 2.893462416409577e+01, 1.136824567227883e+00, 1.777668454449752e-05, 1.061319639381783e+03, 2.749654642875480e-02, 3.000209855871574e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.303809892641235e-18, 5.249969247098374e-18, 3.213720756860395e-20, -2.929797847554629e-25, 6.315477654728063e-18, 1.037115432094064e-26, 6.950949258741793e-27
7046, 2.357880990956651e-04, 6.859568776640994e-04, 6.808825186982317e-01, 1.258741967246791e-01, 2.889422765174685e-04, 2.923816927507045e-09, -1.930403178729423e+05, -6.660111303671351e-09, -1.001151138661765e-09, 2.893432426900524e+01, 1.136816675131330e+00, 1.777675205655883e-05, 1.061320032560855e+03, 2.749668373122360e-02, 3.000229991753419e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.506250767035013e-18, 5.702659036761775e-18, -1.385527526026321e-22, -3.614544890504572e-25, 3.026956940307968e-16, 7.839699676086415e-27, 7.858237907359109e-27
7047, 3.134928575131068e-04, 9.932697587470294e-05, 6.810954171757010e-01, 1.252180296271490e-01, 1.403865310670251e-04, 5.615348569860644e-09, -1.930167627030086e+05, -8.682363053133089e-09, -1.334658544552794e-09, 2.894337145910678e+01, 1.136729513885685e+00, 1.777749766521770e-05, 1.061324374816355e+03, 2.749820011053366e-02, 3.000452373818936e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.520145597753397e-18, 5.836638928143060e-18, 1.722032871019019e-19, -6.058517819198183e-25, -1.107474402711316e-15, -1.396283802241191e-26, 9.250676012687348e-27
7048, 2.726908396201000e-04, 5.309962950328147e-04, 6.809683522883714e-01, 1.261806427646668e-01, 4.316940995475745e-04, 3.881668035165917e-09, -1.930321958454794e+05, -7.645063740041645e-09, -1.157810984163526e-09, 2.893797179535828e+01, 1.136786620246100e+00, 1.777700915739089e-05, 1.061321529867380e+03, 2.749720660929971e-02, 3.000306673604015e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.900622209748188e-18, 5.804818039610576e-18, 9.458293316661026e-22, -4.570596975978125e-25, -1.012373778558340e-15, 6.997196229310375e-28, 8.616333237276501e-27
7049, 3.011376812212115e-04, 5.405011582251091e-04, 6.809585596081228e-01, 1.261768437618668e-01, 4.817211080781189e-04, 4.672344351022730e-09, -1.930256436950801e+05, -8.394468053572694e-09, -1.278020419951900e-09, 2.893755565222347e+01, 1.136762373999344e+00, 1.777721656925611e-05, 1.061322737800609e+03, 2.749762843261410e-02, 3.000368535455545e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.487404283958605e-18, 6.649156626965243e-18, -5.273938149515594e-20, -5.771590372522802e-25, -2.737935746177644e-15, -6.230423429435551e-27, 9.839264855595375e-27
7050, 2.622842668382282e-04, 5.620295822443521e-04, 6.809346002086332e-01, 1.261279941493991e-01, 4.046763960268024e-04, 3.594200762503773e-09, -1.930346351579863e+05, -7.370674145984742e-09, -1.113830773203898e-09, 2.893653748974303e+01, 1.136795646712128e+00, 1.777693194159726e-05, 1.061321080177298e+03, 2.749704957190235e-02, 3.000283643535177e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.035300448361622e-18, 5.749092923845015e-18, 5.229472021712040e-20, -4.297020014047478e-25, -2.637592835114111e-15, 3.553818378020658e-27, 8.484692073717745e-27
7051, 1.732503751379612e-04, 7.688678407985158e-04, 6.807489219647697e-01, 1.253277286109006e-01, 1.736852982924784e-04, 1.779341650106499e-09, -1.930497974369532e+05, -4.942587944662809e-09, -7.365792869406098e-10, 2.892864703232915e+01, 1.136851754295208e+00, 1.777645197567974e-05, 1.061318284938070e+03, 2.749607344255443e-02, 3.000140490803424e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.865392736670836e-18, 5.211080281177383e-18, 1.894193971909680e-19, -2.468929529506409e-25, -6.958274017740407e-16, 1.333727132457165e-26, 6.519047913133289e-27
7052, 3.398921734115789e-04, 6.669879916987537e-05, 6.811017216815577e-01, 1.251628668203538e-01, 1.251619483977321e-04, 6.639406236776214e-09, -1.930079957435941e+05, -9.333034690290017e-09, -1.444554726624638e-09, 2.894363937113537e+01, 1.136697072791028e+00, 1.777777517841090e-05, 1.061325990997407e+03, 2.749876450217322e-02, 3.000535143760787e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.626183534837795e-18, 6.325457795613669e-18, 8.673981339353559e-20, -8.076673492014807e-25, -1.890902798923344e-15, -3.252710170497798e-26, 1.030094570037597e-26
7053, 2.517910738365460e-04, 1.601843028070101e-04, 6.810784889975847e-01, 1.253965142402825e-01, 1.442057668679745e-04, 3.681469052711874e-09, -1.930332842030854e+05, -7.073843711051027e-09, -1.072768635492478e-09, 2.894265209066737e+01, 1.136790649864924e+00, 1.777697468523459e-05, 1.061321329084757e+03, 2.749713650152585e-02, 3.000296391956640e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.372419561368833e-18, 5.657007972730739e-18, 1.705675374405782e-19, -4.619380134356992e-25, -1.868893494821888e-15, -1.726816521528795e-27, 8.341020781354368e-27
7054, 2.493292278473432e-04, 5.941240016086695e-04, 6.809116984775104e-01, 1.260497709873943e-01, 3.654893735281510e-04, 3.262941104978161e-09, -1.930374265553920e+05, -7.025077471120338e-09, -1.058941419736581e-09, 2.893556427322413e+01, 1.136805976109807e+00, 1.777684357999416e-05, 1.061320565575395e+03, 2.749686986674314e-02, 3.000257289158595e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.129321105506849e-18, 5.532403346412129e-18, 4.672898376676907e-20, -3.764728229640548e-25, -2.935585802221752e-15, 7.096592703368222e-27, 8.022320975645080e-27
7055, 2.346783998689367e-04, 6.233647799860134e-04, 6.808943609655214e-01, 1.259702245233974e-01, 3.225657157727382e-04, 2.921134462856442e-09, -1.930402888544310e+05, -6.629240255468253e-09, -9.966881776480349e-10, 2.893482751000855e+01, 1.136816567941274e+00, 1.777675297339463e-05, 1.061320037898352e+03, 2.749668559582509e-02, 3.000230265194778e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.614670984283563e-18, 5.707242030945625e-18, 3.562821994630744e-20, -3.374084309375103e-25, 2.704244163667657e-15, 9.435565287348522e-27, 7.634891663568410e-27
7056, 1.844595813522514e-04, 7.378183458166593e-04, 6.807970740171649e-01, 1.255331684591841e-01, 2.648742712146643e-04, 1.956802339474222e-09, -1.930483263768527e+05, -5.250230372923124e-09, -7.835184905725904e-10, 2.893069326946986e+01, 1.136846310635943e+00, 1.777649854286633e-05, 1.061318556137830e+03, 2.749616814844286e-02, 3.000154379750226e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.380889890841376e-18, 4.766617526488859e-18, 1.109174755178480e-19, -2.352888090348399e-25, 1.843848424637473e-15, 1.269277196500608e-26, 6.196305195284742e-27
7057, 1.938786233682101e-04, 7.092895365685368e-04, 6.808973546730134e-01, 1.257919460302437e-01, 2.961552368687079e-04, 2.117516877386952e-09, -1.930469900671760e+05, -5.508793600716402e-09, -8.231586380404704e-10, 2.893495472858292e+01, 1.136841365636057e+00, 1.777654084431720e-05, 1.061318802494477e+03, 2.749625417890207e-02, 3.000166996414556e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.123391874876069e-18, 4.536347814746959e-18, 3.791134183453036e-20, -2.212896834107878e-25, 1.489165236435996e-15, 1.231569645231044e-26, 5.925430081954478e-27
7058, 2.060609223928150e-04, 6.807689221107376e-04, 6.808870593872320e-01, 1.258843087728845e-01, 2.796101131092180e-04, 2.339120383470671e-09, -1.930451457831549e+05, -5.844894447402283e-09, -8.748938354193086e-10, 2.893451722706238e+01, 1.136834540888820e+00, 1.777659922585383e-05, 1.061319142498815e+03, 2.749637291219108e-02, 3.000184409061666e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.118309677192543e-18, 4.931394179256106e-18, 2.422419103376855e-20, -2.676778600814042e-25, -3.230773396208086e-15, 1.095885569533030e-26, 6.553757792963013e-27
7059, 2.189697979998548e-04, 6.529490409001054e-04, 6.808607922201001e-01, 1.259065530479801e-01, 2.837933155886648e-04, 2.590708745872291e-09, -1.930430478197041e+05, -6.200136399940559e-09, -9.298596318467762e-10, 2.893340099524477e+01, 1.136826777419893e+00, 1.777666563757129e-05, 1.061319529269425e+03, 2.749650797683732e-02, 3.000204216758029e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.452040658410737e-18, 5.292970179543155e-18, 5.096962857459874e-20, -2.991770760268792e-25, -3.270875324062894e-15, 1.057704701720333e-26, 7.107735363654469e-27
7060, 2.572309546176457e-04, 4.614434333496467e-04, 6.810093116708837e-01, 1.262320560371188e-01, 3.581214266283434e-04, 3.555104053219408e-09, -1.930347960114274e+05, -7.232721258716473e-09, -1.093443858026379e-09, 2.893971237765101e+01, 1.136796242565018e+00, 1.777692684408930e-05, 1.061321050483846e+03, 2.749703920482512e-02, 3.000282123138978e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.390207253261174e-18, 5.826204044715704e-18, 1.763879938208076e-20, -4.280895697144760e-25, -1.761828530288945e-18, 3.048158537773990e-27, 8.414089022700465e-27
7061, 2.484264554167517e-04, 4.029135229865723e-04, 6.810558543782745e-01, 1.261920052646227e-01, 2.901303908634646e-04, 3.380023933199560e-09, -1.930361635865071e+05, -6.976729804767957e-09, -1.053935988880290e-09, 2.894169022515189e+01, 1.136801303593184e+00, 1.777688354989907e-05, 1.061320798342206e+03, 2.749695115536645e-02, 3.000269210366109e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.148802863293698e-18, 5.708216553104789e-18, 8.471239371216812e-20, -4.139153169694649e-25, 6.076140025151888e-16, 2.713287083507670e-27, 8.101749408039520e-27
7062, 2.225875658498213e-04, 1.856833476403181e-04, 6.810617661419913e-01, 1.254377871547296e-01, 1.295267380600514e-04, 2.952582725220844e-09, -1.930394957416288e+05, -6.275571474389023e-09, -9.465774207025236e-10, 2.894194144747540e+01, 1.136813635031144e+00, 1.777677806151222e-05, 1.061320183986644e+03, 2.749673661860361e-02, 3.000237747769510e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.396983516839208e-18, 5.102041281131855e-18, 2.018875164133739e-19, -3.188165571232615e-25, -2.414789288668340e-16, 6.747127322355314e-27, 6.926593178293094e-27
7063, 2.762977058758902e-04, 9.916765592965081e-05, 6.810858143160722e-01, 1.252585194586878e-01, 1.132410742080190e-04, 4.404080751209170e-09, -1.930270841413079e+05, -7.729551625984851e-09, -1.178451112277100e-09, 2.894296338246099e+01, 1.136767707321105e+00, 1.777717094426146e-05, 1.061322472057355e+03, 2.749753564274107e-02, 3.000354927362817e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.308892090324761e-18, 5.943548506797936e-18, 7.333493797680750e-20, -5.267539808522784e-25, 4.309703635629880e-17, -6.670607814548876e-27, 8.876558728386283e-27
7064, 2.726802474935834e-04, 6.737636598646256e-05, 6.810862514578375e-01, 1.252296635599753e-01, 7.880536755976411e-05, 4.305249742982577e-09, -1.930279064160973e+05, -7.632036547818183e-09, -1.162875452471999e-09, 2.894298195894260e+01, 1.136770750138372e+00, 1.777714491482108e-05, 1.061322320466223e+03, 2.749748270543848e-02, 3.000347163924429e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.118309677192543e-18, 5.799641207295095e-18, 1.626030289126114e-21, -5.233555680725863e-25, -2.923524053052851e-15, -6.975896984869407e-27, 8.739987184169895e-27
7065, 2.165989837602753e-04, 2.772953682135296e-04, 6.810845916182554e-01, 1.257797709139066e-01, 4.896670222854154e-05, 2.767650016583790e-09, -1.930411502232405e+05, -6.112971917521352e-09, -9.202772217578894e-10, 2.894291142351926e+01, 1.136819756984511e+00, 1.777672569219337e-05, 1.061319879000961e+03, 2.749663011267011e-02, 3.000222128326322e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.980243306790092e-18, 4.923705328667273e-18, 5.870294012135699e-20, -3.242092102713523e-25, -3.430591856597165e-15, 6.058846182549981e-27, 6.916387290331797e-27
7066, 2.407074882392581e-04, 5.251780762947113e-04, 6.809705049457753e-01, 1.261969711270381e-01, 3.604609564438695e-04, 3.116444602550907e-09, -1.930385525325332e+05, -6.791833273474360e-09, -1.023157369375706e-09, 2.893806327323538e+01, 1.136810143122102e+00, 1.777680793355479e-05, 1.061320357972840e+03, 2.749679737087590e-02, 3.000246657373008e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.153038028029969e-18, 5.348926931729625e-18, 1.182148628817908e-19, -3.349030087025284e-25, -4.067655500622491e-16, 7.650373058833372e-27, 7.309289324938438e-27
7067, 2.517289150191978e-04, 4.945297095177081e-04, 6.809918480858266e-01, 1.262291001111290e-01, 3.664622288115718e-04, 3.395232241625101e-09, -1.930361852498763e+05, -7.088236273491866e-09, -1.070146333763530e-09, 2.893897025691936e+01, 1.136801383202300e+00, 1.777688286920812e-05, 1.061320794383757e+03, 2.749694977104419e-02, 3.000269007376143e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.030218250678096e-18, 5.618574576532111e-18, 2.852904573664765e-20, -4.071879111697401e-25, 4.301572119336239e-16, 3.239851737742695e-27, 8.086711747033745e-27
7068, 2.306048615030286e-04, 5.564498958475967e-04, 6.809364579797939e-01, 1.261309335031771e-01, 3.418681698172423e-04, 2.876002173648758e-09, -1.930405917850694e+05, -6.517787333729992e-09, -9.799961462825330e-10, 2.893661643633323e+01, 1.136817689204420e+00, 1.777674338151941e-05, 1.061319982034035e+03, 2.749666608836010e-02, 3.000227404345040e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.189460444761904e-18, 5.361465283755915e-18, 7.889072241041405e-20, -3.379921880073738e-25, 5.627551376286011e-16, 8.438445103149163e-27, 7.534410505765884e-27
7069, 2.180216197096448e-04, 5.879357370025696e-04, 6.809096504477338e-01, 1.260494113060714e-01, 3.091164966523060e-04, 2.601783938895136e-09, -1.930429018296297e+05, -6.175563388264469e-09, -9.265233458839893e-10, 2.893547724153211e+01, 1.136826237387480e+00, 1.777667025710332e-05, 1.061319556170711e+03, 2.749651737178654e-02, 3.000205594550474e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.175060884658581e-18, 5.019556795002022e-18, 1.090715961315418e-19, -2.882608188204308e-25, -2.118666570308236e-15, 1.080423895790698e-26, 6.923240519445905e-27
7070, 1.640852850140684e-04, 7.058289955603086e-04, 6.808884357717124e-01, 1.258601563478119e-01, 3.241632938799974e-04, 1.643946591474320e-09, -1.930509036113643e+05, -4.678036053563756e-09, -6.964963485778905e-10, 2.893457571696890e+01, 1.136855847755568e+00, 1.777641695858706e-05, 1.061318081003555e+03, 2.749600222663449e-02, 3.000130046739106e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.523191425980099e-18, 4.177963542552235e-18, 8.059882452594191e-20, -1.753590460651996e-25, -4.301016465722840e-15, 1.398729271047376e-26, 5.256673249553365e-27
7071, 1.899609144709752e-04, 6.482095994644917e-04, 6.808341950565547e-01, 1.259066872537396e-01, 2.307270264494931e-04, 2.065101515081508e-09, -1.930473945960101e+05, -5.401033508734430e-09, -8.068762381666252e-10, 2.893227074012215e+01, 1.136842862708211e+00, 1.777652803771333e-05, 1.061318727909715e+03, 2.749622813350015e-02, 3.000163176760875e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.302115826746726e-18, 4.727545029869457e-18, 7.690670386181147e-20, -2.372436063579775e-25, 1.201892318308806e-15, 1.230149695601646e-26, 6.193741397342774e-27
7072, 1.762665142074364e-04, 6.767148983423505e-04, 6.808769901797994e-01, 1.259338231471694e-01, 2.499643226557567e-04, 1.834992890319736e-09, -1.930493130943517e+05, -5.019778065593947e-09, -7.485387039306948e-10, 2.893408933281486e+01, 1.136849962071638e+00, 1.777646730701055e-05, 1.061318374224360e+03, 2.749610462260170e-02, 3.000145063461426e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.472369449144841e-18, 4.558515427982768e-18, 1.159789936860600e-20, -2.119337930748666e-25, -6.995543467419596e-16, 1.346664451302789e-26, 5.895354759942926e-27
7073, 2.477602774970181e-04, 1.287489701436173e-04, 6.810765878918353e-01, 1.253442804436161e-01, 1.101256428385686e-04, 3.594881816084155e-09, -1.930339936551152e+05, -6.969295100386633e-09, -1.056386609843166e-09, 2.894257130255971e+01, 1.136793275224115e+00, 1.777695222686932e-05, 1.061321198290546e+03, 2.749709082688512e-02, 3.000289693610817e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.288563299590658e-18, 5.444828907780527e-18, 9.475581391463384e-20, -3.853269977642554e-25, -2.684999575106040e-15, 2.163845463021235e-27, 7.504926829433248e-27
7074, 2.446674040825800e-04, 9.899127151255483e-05, 6.810798020024411e-01, 1.252855963332661e-01, 8.149557677241723e-05, 3.531240845290903e-09, -1.930345151377054e+05, -6.889400883295463e-09, -1.043909133269248e-09, 2.894270788723614e+01, 1.136795204993772e+00, 1.777693571885326e-05, 1.061321102150293e+03, 2.749705725375131e-02, 3.000284769993319e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.812901360148164e-18, 5.197199983703590e-18, 6.403484295229724e-20, -3.765126604397685e-25, -1.585034966505080e-15, 1.329230625297405e-27, 7.194017025163017e-27
7075, 2.273603316732169e-04, 4.328594295487548e-04, 6.810392946999330e-01, 1.262343678324327e-01, 2.353726460111736e-04, 2.893203044367385e-09, -1.930402868562661e+05, -6.425811538636693e-09, -9.671117830395027e-10, 2.894098651623036e+01, 1.136816561426306e+00, 1.777675302862587e-05, 1.061320038210866e+03, 2.749668570810232e-02, 3.000230281620010e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.911633638062494e-18, 5.297516726081265e-18, 7.643976040602529e-20, -3.658137344127085e-25, -3.164271145453257e-15, 4.969823702892374e-27, 7.519422148566685e-27
7076, 2.260293990658604e-04, 4.637447295929560e-04, 6.810087126922981e-01, 1.262565062095957e-01, 2.657256511648688e-04, 2.845215535313342e-09, -1.930407300571339e+05, -6.394253104904550e-09, -9.618094107844392e-10, 2.893968692386104e+01, 1.136818201320569e+00, 1.777673900042740e-05, 1.061319956514685e+03, 2.749665717830160e-02, 3.000226097633742e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.126780006665086e-18, 5.205914745047142e-18, 6.592112494164785e-20, -3.348493661609733e-25, -8.792879618857441e-17, 6.856778988181035e-27, 7.220345257874768e-27
7077, 1.921036307800689e-04, 2.920914473619360e-04, 6.810540341386461e-01, 1.258590935303784e-01, 2.190006748899866e-06, 2.268452852232827e-09, -1.930453799199299e+05, -5.436866066345929e-09, -8.153319210539699e-10, 2.894161287347637e+01, 1.136835408636153e+00, 1.777659180205099e-05, 1.061319099250021e+03, 2.749635781397832e-02, 3.000182194795275e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.283135191199803e-18, 4.104703464420863e-18, 1.461677773217953e-19, -2.257719910742536e-25, 9.422936606343080e-16, 9.362201223162968e-27, 5.554665456500602e-27
7078, 2.214792808775640e-04, 1.567337851977180e-04, 6.810879736197007e-01, 1.254221293199163e-01, 1.059285238743907e-04, 2.947317206341297e-09, -1.930395176688688e+05, -6.250697015353869e-09, -9.429306958459724e-10, 2.894305514277157e+01, 1.136813716254696e+00, 1.777677736664774e-05, 1.061320179939016e+03, 2.749673520542029e-02, 3.000237540517499e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.092210474505270e-18, 5.109167080217481e-18, 1.506833562857223e-19, -3.575713212445067e-25, 3.181022069018158e-15, 3.410245693270434e-27, 7.176859300474460e-27
7079, 2.049818516699229e-04, 6.179733574313982e-04, 6.808844214472010e-01, 1.259724517424392e-01, 2.720770669232233e-04, 2.340682681346283e-09, -1.930450920441264e+05, -5.820713429114787e-09, -8.714580108574658e-10, 2.893440512694207e+01, 1.136834342181060e+00, 1.777660092559020e-05, 1.061319152396207e+03, 2.749637636901669e-02, 3.000184916010029e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.363102198949036e-18, 5.124846081933270e-18, 5.431748700754226e-20, -2.707433735590930e-25, -5.454892180317694e-17, 1.128938841461790e-26, 6.674946549527591e-27
7080, 2.196883138663996e-04, 4.943711444615191e-04, 6.809955228180666e-01, 1.262565942560690e-01, 2.825270167806834e-04, 2.693088570354764e-09, -1.930420392873084e+05, -6.220841377222066e-09, -9.344981868102344e-10, 2.893912641586208e+01, 1.136823045946671e+00, 1.777669755770756e-05, 1.061319715160877e+03, 2.749657289429355e-02, 3.000213737100200e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.183531214131124e-18, 5.153623075058531e-18, 6.003366693180167e-20, -3.188465338376599e-25, -1.069619653265574e-15, 7.948562481006915e-27, 7.086633334439807e-27
7081, 2.100500282669576e-04, 5.226365308178603e-04, 6.809756314051224e-01, 1.262201139539647e-01, 2.867778712375609e-04, 2.483898135030399e-09, -1.930438148312224e+05, -5.954890364674805e-09, -8.930072347361469e-10, 2.893828112379407e+01, 1.136829616192476e+00, 1.777664135334871e-05, 1.061319387837407e+03, 2.749645858884110e-02, 3.000196973816609e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.202165938970719e-18, 4.868624095460403e-18, 1.165605275060789e-19, -2.681148890228966e-25, -1.697101660591560e-15, 1.022837049709564e-26, 6.484042210464107e-27
7082, 1.991733306810308e-04, 5.523670973358647e-04, 6.809389863548376e-01, 1.261397084797733e-01, 2.703307887586555e-04, 2.265776779239088e-09, -1.930456589790139e+05, -5.657088928400683e-09, -8.468111731057706e-10, 2.893672388045374e+01, 1.136836440327434e+00, 1.777658297711132e-05, 1.061319047865057e+03, 2.749633986633546e-02, 3.000179562755914e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.361408133054527e-18, 4.908985882311439e-18, 1.311469011808683e-19, -2.659455215335388e-25, -1.879871041818304e-15, 1.165068670920912e-26, 6.611541854270453e-27
