"Time_Iter",    "Cur_Time"    ,      "mic1"
       6904,            2.8575,       953.4320381
       6905,             2.859,       953.4069384
       6906,            2.8605,       953.3881097
       6907,             2.862,       953.3707865
       6908,            2.8635,       953.3485003
       6909,             2.865,       953.3190225
       6910,            2.8665,       953.2887871
       6911,             2.868,       953.2555843
       6912,            2.8695,       953.2155012
       6913,             2.871,       953.1700337
       6914,            2.8725,       953.1225994
       6915,             2.874,       953.0843952
       6916,            2.8755,       953.0515497
       6917,             2.877,       953.0253547
       6918,            2.8785,        952.990067
       6919,              2.88,       952.9293618
       6920,            2.8815,       952.8575115
       6921,             2.883,       952.7865145
       6922,            2.8845,       952.7159622
       6923,             2.886,       952.6408621
       6924,            2.8875,       952.5669942
       6925,             2.889,       952.4956144
       6926,            2.8905,         952.41793
       6927,             2.892,       952.3352199
       6928,            2.8935,        952.251379
       6929,             2.895,       952.1645848
       6930,            2.8965,       952.0742553
       6931,             2.898,        951.977053
       6932,            2.8995,         951.87788
       6933,             2.901,       951.7939947
       6934,            2.9025,       951.7306258
       6935,             2.904,       951.6675689
       6936,            2.9055,       951.5832508
       6937,             2.907,       951.4514882
       6938,            2.9085,       951.3101146
       6939,              2.91,       951.1634867
       6940,            2.9115,       951.0117348
       6941,             2.913,       950.8874746
       6942,            2.9145,       950.7920099
       6943,             2.916,       950.6995923
       6944,            2.9175,       950.6011652
       6945,             2.919,       950.4879669
       6946,            2.9205,       950.3729029
       6947,             2.922,       950.2560542
       6948,            2.9235,       950.1310171
       6949,             2.925,       950.0136248
       6950,            2.9265,       949.8985977
       6951,             2.928,       949.7782251
       6952,            2.9295,       949.6558803
