"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
3960, -6.347089585124859e-01, -1.454591887298576e+00, 1.236383989835127e+00, 3.316421767439279e+02, 4.654848939482558e+00, 3.011120378306079e+05, 1.026496638008562e+05, 2.892241170607367e+02, 7.868520153223879e-01, 2.918173048306876e-02, 2.682355801033568e+02, 3.764889369121715e+00
3961, -5.064043204877878e-01, -1.645711913324643e+00, 1.233936230920760e+00, 3.320421867574402e+02, 4.377907174072842e+00, 3.005967632854874e+05, 1.023656293651074e+05, 2.889959722476655e+02, 7.896662089916970e-01, 2.292458331367028e-02, 2.690918529150175e+02, 3.547920114806952e+00
3962, 1.801097197272474e+00, -9.380237267046770e-01, 1.235932471050377e+00, 3.317012653059120e+02, 5.859140126078424e+00, 3.010172783447894e+05, 1.025968672608273e+05, 2.891809652056857e+02, 7.873837207349568e-01, 2.801864714028673e-02, 2.683813825394607e+02, 4.740663639251213e+00
3963, -5.553618477945294e-01, -8.846454628709594e-02, 1.261616583648846e+00, 3.270495924488992e+02, 9.541507106750874e+00, 3.064087543330928e+05, 1.055928186166214e+05, 2.915663089760806e+02, 7.576235311947475e-01, 9.401806899257575e-02, 2.592305750317634e+02, 7.562921437791297e+00
3964, 1.619565102635915e+00, -2.904390168859978e-01, 1.243521416844864e+00, 3.303514973964521e+02, 4.832713407280155e+00, 3.026058522388635e+05, 1.034864764814188e+05, 2.899083179662401e+02, 7.783775351654858e-01, 4.761632656186830e-02, 2.656580682258287e+02, 3.886312967204055e+00
3965, 1.557681020715139e+00, 2.158433886651885e-01, 1.237114661892439e+00, 3.210211235106136e+02, 1.255335672382604e+00, 3.004719785740730e+05, 1.035280661497235e+05, 2.915268049751064e+02, 7.581216255573512e-01, 4.853252770706596e-02, 2.594918105808730e+02, 1.014728635147119e+00
3966, 1.441144034803083e+00, -9.588182362006291e-02, 1.252286038565428e+00, 3.301330406678179e+02, 3.582163655162740e+00, 3.045448590033664e+05, 1.044096753494864e+05, 2.904474392976177e+02, 7.716642789023513e-01, 6.795397037217508e-02, 2.636243082658704e+02, 2.860499554292192e+00
3967, 1.678915134836710e+00, -3.925566184484370e-01, 1.241492900786594e+00, 3.308858910400527e+02, 4.993027085133804e+00, 3.021940192102068e+05, 1.032358792232178e+05, 2.896788353185399e+02, 7.812251579133923e-01, 4.209578493923835e-02, 2.665225800569684e+02, 4.021792699716839e+00
3968, 1.681051102223865e+00, 4.071167089809896e-01, 1.236196169003579e+00, 3.288521814367932e+02, 1.302488203920339e+00, 3.008546925255437e+05, 1.028453895719125e+05, 2.898196178948338e+02, 7.794782566880126e-01, 3.349347863823410e-02, 2.660194147841928e+02, 1.053625821353413e+00
3969, 1.729435095801209e+00, -5.067120948083685e-01, 1.239729560435880e+00, 3.311757643457458e+02, 5.176459598055691e+00, 3.018229653232915e+05, 1.030311032368851e+05, 2.895154459449951e+02, 7.832491309241588e-01, 3.758466472994183e-02, 2.671354906059567e+02, 4.175474848107748e+00
3970, 1.730967144674459e+00, 5.273575213514474e-01, 1.234787770566036e+00, 3.307111758745050e+02, 1.232080240386752e+00, 3.006822508741208e+05, 1.025578885108317e+05, 2.893390802898734e+02, 7.854294338022997e-01, 2.715996331711245e-02, 2.678283537930607e+02, 9.978072910634325e-01
3971, 1.768178129721597e+00, -6.326075423446385e-01, 1.238251136980157e+00, 3.313355233136000e+02, 5.410184157856335e+00, 3.015057113265354e+05, 1.028655757447164e+05, 2.893954316111444e+02, 7.847340034139429e-01, 3.393817068301275e-02, 2.675834597831747e+02, 4.369213963373115e+00
3972, -6.267889139411067e-01, 1.886433669102138e-01, 1.253472025060507e+00, 3.285506443377516e+02, 1.259854550843177e+01, 3.047075555584354e+05, 1.046342528719462e+05, 2.907967691789494e+02, 7.672962981913315e-01, 7.290130925827053e-02, 2.621124666279584e+02, 1.005091877325592e+01
3973, -5.930005568852595e-01, -1.395278206157198e-01, 1.259060754710972e+00, 3.276240876926156e+02, 8.962342313286857e+00, 3.058786464949889e+05, 1.052882841619346e+05, 2.913155763122003e+02, 7.607831330368693e-01, 8.730931589331034e-02, 2.602130885795297e+02, 7.118276286313316e+00
3974, -6.680884300180070e-01, -2.663281087456481e-01, 1.253875515899005e+00, 3.285656367648650e+02, 7.885710508054205e+00, 3.047878664539375e+05, 1.046857548719089e+05, 2.908462791873054e+02, 7.666765188011535e-01, 7.403587448250186e-02, 2.620400770241451e+02, 6.289069694769740e+00
3975, 1.769600144150106e+00, 6.659385057521756e-01, 1.233065357557375e+00, 3.319076338308234e+02, 1.213809760768623e+00, 3.003899925233767e+05, 1.022876577434517e+05, 2.889797976489241e+02, 7.898624396006667e-01, 2.120690457358860e-02, 2.691727829320512e+02, 9.843839609386995e-01
3976, 1.790112135105481e+00, 8.320717983537378e-01, 1.230989375804626e+00, 3.326004675848793e+02, 1.207750834172645e+00, 2.999806922521602e+05, 1.020190056648797e+05, 2.887068756828688e+02, 7.932206383290247e-01, 1.528862361389596e-02, 2.701895516908727e+02, 9.811220615801075e-01
3977, 1.783252116997640e+00, 1.034510041897242e+00, 1.228306333902421e+00, 3.330284900831221e+02, 1.071671684788198e+00, 2.994159799230953e+05, 1.017075216978657e+05, 2.884541064432324e+02, 7.963238762632048e-01, 8.426775974271966e-03, 2.711282038455877e+02, 8.724791651797620e-01
3978, 1.737921110079061e+00, 1.269057066114764e+00, 1.225290806869480e+00, 3.333598800763633e+02, 1.092598348163386e+00, 2.987700694580228e+05, 1.013686599216961e+05, 2.882005965543118e+02, 7.994295655173277e-01, 9.618078693060941e-04, 2.720659277025599e+02, 8.917053339809893e-01
3979, 1.389078053634980e+00, -5.790634538296794e-02, 1.255311962333136e+00, 3.288842983158867e+02, 3.441789812887623e+00, 3.051269499836880e+05, 1.048157450632271e+05, 2.908742012357071e+02, 7.663264319591272e-01, 7.689949823823387e-02, 2.619940765199265e+02, 2.741780462675331e+00
3980, 1.430699976087363e+00, 9.121989744733147e-02, 1.240264879599702e+00, 3.138533780903106e+02, 1.351672188157005e+00, 3.006524601984895e+05, 1.043763498247845e+05, 2.931689720484604e+02, 7.372394079044994e-01, 6.721982448593036e-02, 2.530535075633259e+02, 1.089825415836382e+00
3981, -7.322881281958308e-01, 1.618219844387607e+00, 1.219559964743204e+00, 3.340732742661950e+02, 1.248280401957505e+01, 2.975680579724876e+05, 1.006991743507142e+05, 2.876425273194295e+02, 8.062433512039514e-01, -1.378664942383520e-02, 2.739293547870268e+02, 1.023549836042993e+01
3982, -8.354120119478026e-01, 1.387745854381598e+00, 1.224065853629028e+00, 3.333791936387453e+02, 1.246834616729643e+01, 2.985168077464022e+05, 1.012218932419970e+05, 2.880713170882852e+02, 8.010108103467564e-01, -2.271394161358338e-03, 2.723539690698545e+02, 1.018600929870817e+01
3983, -8.984991024011013e-01, 1.154306896280329e+00, 1.227977632901480e+00, 3.328027427385298e+02, 1.238436741690822e+01, 2.993429804547271e+05, 1.016731761674390e+05, 2.884338849798432e+02, 7.965718297199447e-01, 7.670159833963060e-03, 2.710169418576294e+02, 1.008517344704910e+01
3984, -3.328784338178108e-01, -2.113488835277076e+00, 1.230354640742447e+00, 3.326648396807629e+02, 4.746481257929980e+00, 2.998470171117598e+05, 1.019458768424461e+05, 2.886487620324177e+02, 7.939389283075086e-01, 1.367762949944645e-02, 2.703812613573102e+02, 3.857815544196068e+00
3985, 1.290904125732469e+00, 2.005873926038140e+00, 1.212463358353497e+00, 3.355264728035231e+02, 1.175520792952005e+00, 2.960857768975216e+05, 9.986395231881812e+04, 2.869263757829199e+02, 8.149420969984164e-01, -3.218620424865799e-02, 2.767312269619114e+02, 9.695309840524503e-01
3986, 1.140167919016057e+00, 1.135917018506452e-02, 1.275430132089604e+00, 3.061939287819026e+02, 2.015395375485233e+00, 3.080106472801600e+05, 1.085019586476338e+05, 2.963543117650037e+02, 6.956564871224117e-01, 1.581050775359029e-01, 2.400711109751257e+02, 1.580169171778391e+00
3987, -5.748493378679334e-01, 1.863000863658301e+00, 1.213980988821419e+00, 3.349407263082577e+02, 1.222543852103853e+01, 2.963944081034843e+05, 1.000509245806015e+05, 2.871042133749771e+02, 8.127866291737406e-01, -2.806729185168185e-02, 2.759027772201206e+02, 1.007053539850527e+01
3988, 1.129035911427998e+00, -1.077383698569361e-02, 1.283348109292738e+00, 3.150777225863328e+02, 3.577894767712300e+00, 3.104081700564708e+05, 1.086901829130654e+05, 2.950368005566750e+02, 7.130406373445863e-01, 1.622515709938279e-01, 2.455122817455775e+02, 2.787937849290246e+00
3989, -4.805492874598912e-01, -3.015175986252320e-03, 1.268536116685860e+00, 3.256047040080347e+02, 1.123865710370529e+01, 3.078544619818545e+05, 1.064067893457119e+05, 2.922111934109662e+02, 7.494611307313819e-01, 1.119494674516201e-01, 2.566775196426412e+02, 8.859548384847786e+00
3990, 1.924327170198536e+00, -1.272648019346105e+00, 1.233538997717627e+00, 3.321407878295126e+02, 5.886724358764939e+00, 3.005175382453240e+05, 1.023150545789523e+05, 2.889462094379801e+02, 7.902785279465553e-01, 2.181044418050852e-02, 2.692584413172675e+02, 4.772223958591447e+00
3991, 1.388332033058424e+00, 5.246460731335876e-02, 1.243023456806117e+00, 3.132041004989968e+02, 1.828872199219564e+00, 3.012241367207445e+05, 1.047055352807735e+05, 2.934409111314907e+02, 7.337470065970814e-01, 7.447162773548484e-02, 2.519695817356160e+02, 1.471309482701762e+00
3992, 1.214607952728280e+00, -1.484096410875499e-02, 1.269143801614250e+00, 3.206489057022034e+02, 3.250963030949527e+00, 3.076169608344910e+05, 1.068427435690127e+05, 2.932679097642095e+02, 7.359700344573871e-01, 1.215533372328419e-01, 2.526497827073366e+02, 2.561540328853641e+00
3993, -8.356488620394571e-01, 4.190024549387872e-01, 1.241618231069257e+00, 3.305820072445284e+02, 1.205912438027313e+01, 3.022126566419768e+05, 1.032580846926541e+05, 2.897118968583271e+02, 7.808145230200665e-01, 4.258496115430586e-02, 2.662509288059002e+02, 9.712425348239336e+00
3994, 1.181704981888939e+00, 1.772558084636910e-02, 1.264291920112686e+00, 3.078881437333559e+02, 1.736124580371665e+00, 3.056224853893979e+05, 1.072527544943238e+05, 2.955231025299634e+02, 7.066558250023277e-01, 1.305856881658168e-01, 2.435261499621971e+02, 1.373199142344376e+00
3995, 1.168087940814429e+00, -1.130375395698773e-02, 1.274151990967604e+00, 3.169070465873089e+02, 3.184373905922341e+00, 3.084721599753391e+05, 1.076230500015567e+05, 2.942485990297277e+02, 7.233134412956106e-01, 1.387431268186858e-01, 2.487199712701829e+02, 2.499210399148766e+00
3996, 1.274050008021173e+00, -1.902631337442191e-02, 1.261756130462593e+00, 3.226636474737472e+02, 3.253657170541687e+00, 3.061082173937772e+05, 1.059389224179271e+05, 2.924896298565397e+02, 7.459206195324414e-01, 1.016425755597069e-01, 2.557258409003730e+02, 2.578673558216683e+00
3997, -7.135511040526856e-01, 1.819652793579381e-01, 1.249647537177481e+00, 3.292542896226280e+02, 1.174939489903472e+01, 3.039037055948172e+05, 1.041891540756094e+05, 2.904459464063530e+02, 7.716826582862334e-01, 6.309598876514352e-02, 2.634777245800835e+02, 9.402167050696960e+00
3998, -8.829567595350573e-01, -5.711625101274409e-01, 1.244233371986575e+00, 3.302741339554881e+02, 7.013727329430775e+00, 3.027618736819034e+05, 1.035629926949538e+05, 2.899566621367720e+02, 7.777772411240428e-01, 4.930194333460646e-02, 2.654438800561697e+02, 5.636986989211257e+00
3999, 3.933856646253027e-01, 2.433213887352000e+00, 1.195449167761610e+00, 3.375012667089523e+02, 6.327181098165088e+00, 2.924692656944856e+05, 9.792422096638547e+04, 2.853575427018564e+02, 8.338291502716144e-01, -7.491758824183425e-02, 2.823217212496775e+02, 5.292722826527425e+00
4000, -2.035630490128069e-02, 2.311523821730001e+00, 1.200002182717872e+00, 3.371660084979401e+02, 9.628535389966748e+00, 2.934589849577220e+05, 9.842135747740103e+04, 2.857180385613518e+02, 8.295089733745606e-01, -6.396590097720752e-02, 2.809711626809683e+02, 8.023764896959760e+00
4001, 1.946291124497376e+00, -1.041852984463985e+00, 1.234449828635186e+00, 3.319847963782047e+02, 5.645416643800803e+00, 3.007082216596262e+05, 1.024217647366693e+05, 2.890341483140975e+02, 7.891946126555758e-01, 2.416121956992424e-02, 2.689334055360101e+02, 4.573224859241468e+00
4002, 1.075797949243280e+00, -4.260735896823210e-03, 1.301708402626238e+00, 3.100498441634917e+02, 3.774200930752887e+00, 3.141902541345712e+05, 1.109039529507095e+05, 2.967998403718988e+02, 6.897144212237971e-01, 2.110199003980625e-01, 2.381868654592352e+02, 2.899421193823683e+00
4003, -5.635925429144395e-03, -2.312221948482396e+00, 1.227588959143555e+00, 3.331736931195964e+02, 4.987373440827095e+00, 2.992705867022125e+05, 1.016191857604302e+05, 2.883719952137972e+02, 7.973353069660197e-01, 6.480776154132953e-03, 2.714049280404410e+02, 4.062738918983605e+00
4004, 1.495879189260921e+00, -1.809281044239442e+00, 1.230789351447788e+00, 3.325232082594319e+02, 6.713220871091214e+00, 2.999355050986015e+05, 1.019992737975785e+05, 2.886979465737703e+02, 7.933339266065975e-01, 1.485393970908956e-02, 2.701706899464820e+02, 5.454402788904858e+00
4005, -5.692020020442113e-01, -1.882907899388562e+00, 1.232911685282544e+00, 3.322047169372144e+02, 4.834348017032709e+00, 3.003814262176047e+05, 1.022464469270582e+05, 2.888993746142642e+02, 7.908564486908063e-01, 2.029904936066361e-02, 2.694472936730125e+02, 3.921082162446072e+00
4006, 8.829165006518385e-01, -2.410545116212076e+00, 1.225799677829583e+00, 3.332520007112270e+02, 6.348492108329732e+00, 2.988799811957959e+05, 1.014255071578465e+05, 2.882425096494210e+02, 7.989216534777701e-01, 2.214126172996062e-03, 2.718649765851525e+02, 5.179061655139652e+00
4007, 1.723792048007824e+00, -2.981691993863479e-01, 1.240348530598305e+00, 3.305991436594425e+02, 4.509884235571230e+00, 3.019163227085632e+05, 1.031398491386449e+05, 2.896763907082911e+02, 7.812553382648751e-01, 3.998028661848497e-02, 2.665372961743035e+02, 3.635981439342541e+00
4008, -5.851011681702205e-01, -2.619064302279249e-02, 1.259113421778308e+00, 3.272605962820401e+02, 1.046104686957678e+01, 3.058667076542886e+05, 1.053174099992351e+05, 2.913839740516962e+02, 7.599218884324208e-01, 8.795094460970453e-02, 2.599135158291252e+02, 8.308264123498999e+00
4009, 1.648336127325464e+00, -2.036002006024464e-01, 1.242703650637596e+00, 3.306325951591269e+02, 3.945859684647577e+00, 3.024438063524895e+05, 1.033814556534133e+05, 2.898046930441016e+02, 7.796639699761410e-01, 4.530276632418073e-02, 2.660590841505042e+02, 3.175221769585266e+00
4010, 1.102575960094011e+00, 1.248022209902588e-02, 1.281484156438937e+00, 3.009891921018302e+02, 1.612393924068108e+00, 3.090207485454041e+05, 1.094688981433093e+05, 2.975828171694073e+02, 6.791897465377960e-01, 1.794063071294034e-01, 2.348754688768347e+02, 1.258223846129103e+00
4011, 1.106447997594707e+00, -8.191155515503380e-03, 1.290243055818970e+00, 3.140638340037256e+02, 3.638755963405149e+00, 3.118868568677760e+05, 1.094631537818880e+05, 2.955471471508846e+02, 7.063392077521043e-01, 1.792797615057631e-01, 2.434144734104974e+02, 2.820209686069949e+00
4012, 1.235012053349039e+00, 2.657612358214085e-02, 1.257395282643059e+00, 3.097102238715447e+02, 1.618805958774964e+00, 3.042003212085366e+05, 1.064227079049529e+05, 2.948443594593761e+02, 7.155572571379735e-01, 1.123001459446464e-01, 2.463109478353779e+02, 1.287428051560855e+00
4013, 1.079491895037808e+00, 6.439906925348130e-03, 1.291895456007607e+00, 2.999017313172290e+02, 2.073300270188633e+00, 3.112958447903515e+05, 1.105937828597983e+05, 2.982178864831640e+02, 6.705733520531557e-01, 2.041869968409267e-01, 2.321408670667722e+02, 1.604851430158158e+00
4014, 1.301686059995373e+00, 3.691044330678535e-02, 1.249926929916368e+00, 3.116340457956429e+02, 1.617544939802598e+00, 3.026599764172081e+05, 1.055241389761840e+05, 2.941017017130226e+02, 7.252178903810789e-01, 9.250508829843915e-02, 2.493218110089798e+02, 1.294111600516382e+00
4015, 1.128980955391820e+00, 1.253738585534011e-02, 1.275501970770688e+00, 3.046374813472730e+02, 1.961474278969696e+00, 3.079203068788455e+05, 1.086157591253369e+05, 2.966484293229418e+02, 6.917375198288359e-01, 1.606120493932377e-01, 2.388373270510933e+02, 1.537805761118917e+00
4016, 1.934085160063282e+00, -8.498831042957542e-01, 1.235345520777845e+00, 3.318174962965759e+02, 5.436173961693574e+00, 3.008947634874652e+05, 1.025276868879364e+05, 2.891232784739213e+02, 7.880952997055244e-01, 2.649463554193650e-02, 2.686029865455329e+02, 4.400529139629408e+00
4017, -9.086728769534854e-01, -7.028493636845790e-01, 1.242679034325287e+00, 3.305451970698945e+02, 6.685110249908471e+00, 3.024350688944958e+05, 1.033822254937399e+05, 2.898125919070137e+02, 7.795665766818799e-01, 4.531972555029463e-02, 2.659940241523138e+02, 5.379595265754324e+00
4018, 1.727560115046258e+00, 3.119828037799310e-01, 1.235346100437008e+00, 3.266407620856952e+02, 1.747646988272849e+00, 3.004975353294214e+05, 1.029249495294397e+05, 2.902434043396445e+02, 7.742084778875474e-01, 3.524614768248654e-02, 2.644123472524378e+02, 1.414702315128216e+00
4019, -9.205770100379372e-01, 9.525457830641589e-01, 1.231236137700225e+00, 3.322876091460845e+02, 1.232132538978268e+01, 3.000289860958280e+05, 1.020512914768042e+05, 2.887403619749096e+02, 7.928089803540461e-01, 1.599986510883087e-02, 2.698812997535555e+02, 1.000728049844051e+01
4020, -8.982092899798655e-01, 6.452845219172808e-01, 1.236587122439805e+00, 3.314227111096226e+02, 1.218795306495150e+01, 3.011549657571213e+05, 1.026727731300387e+05, 2.892417083755755e+02, 7.866321784123477e-01, 2.969081831004044e-02, 2.680140404953600e+02, 9.856121613901722e+00
4021, -8.489662684701552e-01, -4.578948009784172e-01, 1.245910651920959e+00, 3.299826207522225e+02, 7.355428584959992e+00, 3.031147316025245e+05, 1.037578597455201e+05, 2.901111704806310e+02, 7.758557135192985e-01, 5.359477427479038e-02, 2.648525560347780e+02, 5.903656553236231e+00
4022, 1.350067041947164e+00, -2.669825453185389e-02, 1.255708680653038e+00, 3.247890639283575e+02, 3.356109157207695e+00, 3.049109854855496e+05, 1.051612612476086e+05, 2.917408439459342e+02, 7.554195552041781e-01, 8.451105987647144e-02, 2.586500108922152e+02, 2.672681338367696e+00
4023, 1.506511018811088e+00, -7.777590609847282e-02, 1.249635882241931e+00, 3.304666478145504e+02, 3.474428809085401e+00, 3.039781549281199e+05, 1.041109257348417e+05, 2.902305777395899e+02, 7.743685766658870e-01, 6.137265462183408e-02, 2.644503511068127e+02, 2.780352947973966e+00
4024, -8.090985824536266e-01, -3.558599132603920e-01, 1.247766187591501e+00, 3.296615568896900e+02, 7.744374320042879e+00, 3.035053951303536e+05, 1.039731367329418e+05, 2.902807782592067e+02, 7.737433184615293e-01, 5.833722667825043e-02, 2.642013865803005e+02, 6.206590943926318e+00
4025, -7.970461021455307e-01, 3.279070461658850e-01, 1.244178487188521e+00, 3.301522742377480e+02, 1.196919825467750e+01, 3.027511113677344e+05, 1.035557293771908e+05, 2.899491162731938e+02, 7.778701020315267e-01, 4.914193580572499e-02, 2.653576457376267e+02, 9.620161719500858e+00
